step,elapsed_sec,step_ms,forward_ms,backward_ms,optimizer_step_ms,checkpoint_ms,loss
148,36.88325793296099,245.612999,42.998988,105.97703,95.909067,-1e-06,13.258843421936035
149,37.13052028045058,246.577886,43.207872,106.229175,96.393826,-1e-06,13.273439407348633
150,37.3764015045017,245.324295,42.787105,106.105023,95.705174,-1e-06,13.20769214630127
151,37.6255798637867,246.329931,43.023639,106.320766,96.240323,-1e-06,13.310113906860352
152,37.8720938693732,245.918664,42.946538,106.268234,95.979058,-1e-06,13.263946533203125
153,38.1196784414351,246.958632,42.816726,106.56746,96.832013,-1e-06,13.257644653320312
154,38.368446515873075,245.925575,43.177872,105.92836,96.10522,-1e-06,13.221735954284668
155,38.61544591747224,246.348262,42.733914,106.393958,96.492827,-1e-06,13.1884765625
156,38.86166063696146,245.585179,42.865566,105.797087,96.207303,-1e-06,13.171639442443848
157,39.11086414940655,246.465314,43.06271,106.318267,96.360535,-1e-06,13.226799964904785
158,39.357200061902404,245.697761,42.814696,105.947409,96.206872,-1e-06,13.278103828430176
159,39.60420574247837,246.344862,43.02396,106.505829,96.08643,-1e-06,13.285658836364746
160,39.85566498339176,245.784212,42.858176,106.266796,95.931548,-1e-06,13.295456886291504
161,40.102567913010716,246.26234,42.966348,106.147454,96.394996,-1e-06,13.355618476867676
162,40.34942598454654,246.26986,43.10727,106.008622,96.443067,-1e-06,13.288524627685547
163,40.59805066511035,245.819443,42.780175,105.94878,96.353805,-1e-06,13.20801067352295
164,40.84445017948747,245.777382,43.06406,105.839728,96.145622,-1e-06,13.203411102294922
165,41.09145029075444,246.368562,42.982439,106.301936,96.377166,-1e-06,13.275060653686523
166,41.33980958908796,245.544438,42.799645,105.807898,96.211473,-1e-06,13.340838432312012
167,41.586919613182545,246.491134,43.259893,106.452399,96.05119,-1e-06,13.271310806274414
168,41.833202265203,245.65328,42.842275,106.318897,95.757085,-1e-06,13.274243354797363
169,42.08250826783478,246.480815,43.08463,106.139153,96.530328,-1e-06,13.279386520385742
170,42.32869981788099,245.578869,43.140951,105.98303,95.729874,-1e-06,13.345303535461426
171,42.57579718157649,246.447213,42.887137,106.318027,96.513158,-1e-06,13.305076599121094
172,42.82428971864283,245.698591,43.074181,106.125123,95.780845,-1e-06,13.233007431030273
173,43.07118850015104,246.23285,42.942298,106.362637,96.158891,-1e-06,13.227433204650879
174,43.317302357405424,245.549788,42.895526,105.869029,96.0742,-1e-06,13.278436660766602
175,43.566085401922464,245.959425,43.239822,106.243685,95.753965,-1e-06,13.249357223510742
176,43.813677625730634,246.938682,42.824325,107.165531,96.198172,-1e-06,13.208511352539062
177,44.060809310525656,246.351112,43.12563,106.287536,96.229393,-1e-06,13.28015422821045
178,44.314180213958025,245.590739,42.801105,106.130603,95.921938,-1e-06,13.295757293701172
179,44.56088814139366,246.075578,43.025369,106.031952,96.291704,-1e-06,13.279708862304688
180,44.81412178091705,245.830753,42.881147,106.221035,96.001129,-1e-06,13.264053344726562
181,45.06125206686556,246.510965,42.903317,106.096023,96.770612,-1e-06,13.37198543548584
182,45.31396030634642,245.724791,42.832296,106.159763,96.004479,-1e-06,13.274847984313965
183,45.56014157645404,245.556148,42.976218,105.87634,95.959128,-1e-06,13.295479774475098
184,45.80669821240008,245.923775,43.207352,106.063892,95.904108,-1e-06,13.487274169921875
185,46.05577605031431,246.148299,42.882057,106.112983,96.442996,-1e-06,13.31192684173584
186,46.30231153778732,245.908845,43.121481,105.92224,96.127831,-1e-06,13.294866561889648
187,46.54934552870691,246.398103,43.001868,106.291566,96.390266,-1e-06,13.399401664733887
188,46.797512132674456,245.391205,42.825066,105.804837,96.026839,-1e-06,13.343908309936523
189,47.04523350857198,247.084295,43.194903,106.376917,96.786713,-1e-06,13.279191970825195
190,47.29035801626742,244.482209,42.871506,104.938102,95.945579,-1e-06,13.322195053100586
191,47.53913864120841,245.990426,42.917877,105.991261,96.337675,-1e-06,13.290390968322754
192,47.78567894920707,245.949355,43.182572,105.988091,96.0549,-1e-06,13.332528114318848
193,48.03261055983603,246.29215,42.826095,106.273006,96.470287,-1e-06,13.357080459594727
194,48.2828806899488,246.376183,43.561838,106.140293,95.819157,-1e-06,13.288102149963379
195,48.52954279445112,246.033676,42.995689,106.104742,96.193273,-1e-06,13.359953880310059
196,48.775769835338,245.526028,42.900247,105.884078,96.000859,-1e-06,13.424391746520996
197,49.0253235809505,246.724698,43.223642,106.456219,96.316635,-1e-06,13.299528121948242
198,49.271812077611685,245.848254,42.803885,106.309736,96.012059,-1e-06,13.35886287689209
199,49.51813932880759,245.6881,42.913927,105.958841,96.0433,-1e-06,13.32715892791748
200,49.76642174459994,245.503037,43.175882,106.060712,95.528571,-1e-06,13.352005958557129
201,50.01349198818207,246.342872,42.845596,106.175174,96.565619,-1e-06,13.4133882522583
202,50.259749349206686,245.729961,42.953078,105.837608,96.215733,-1e-06,13.386040687561035
203,50.5129616484046,246.201489,42.837486,106.133094,96.498828,-1e-06,13.356207847595215
204,50.75907735526562,245.485237,43.003849,105.725747,96.014339,-1e-06,13.330225944519043
205,51.00620039179921,246.492355,43.10298,106.095613,96.562649,-1e-06,13.369392395019531
206,51.25441847555339,245.413726,42.841676,105.810718,96.02774,-1e-06,13.413262367248535
207,51.500961389392614,245.915904,43.09233,106.080262,96.01715,-1e-06,13.358660697937012
208,51.74747655540705,245.871954,43.036329,106.037271,96.075391,-1e-06,13.359719276428223
209,51.99646711349487,246.049337,42.823326,106.126012,96.369866,-1e-06,13.332502365112305
210,52.24318608082831,246.089518,43.212193,106.041892,96.109941,-1e-06,13.349814414978027
211,52.49000980146229,246.161829,42.892807,106.200495,96.314355,-1e-06,13.275535583496094
212,52.73818864300847,245.463066,42.972078,105.708706,96.044539,-1e-06,13.388070106506348
213,52.98620887286961,247.40084,43.218592,106.225085,96.835143,-1e-06,13.307353019714355
214,53.23231703042984,245.483806,42.881086,105.982,95.872456,-1e-06,13.385096549987793
215,53.48154047317803,246.458443,43.190642,106.233084,96.283754,-1e-06,13.408712387084961
216,53.72783379256725,245.639959,42.880507,105.98,96.05992,-1e-06,13.383818626403809
217,53.97444938123226,245.986876,42.849727,106.099503,96.302264,-1e-06,13.41436767578125
218,54.223065350204706,245.829993,43.271563,106.159364,95.672653,-1e-06,13.352418899536133
219,54.46970843710005,246.020626,42.827685,106.230365,96.241873,-1e-06,13.327173233032227
220,54.71567737311125,245.339494,42.859566,105.785428,95.980469,-1e-06,13.281513214111328
221,54.96514661796391,246.640406,43.09169,106.125422,96.690311,-1e-06,13.400022506713867
222,55.21160209365189,245.880044,42.846627,105.897179,96.417256,-1e-06,13.407333374023438
223,55.45860462449491,246.382342,42.874417,105.860958,96.680301,-1e-06,13.505406379699707
224,55.71063897572458,245.584169,42.809355,106.028292,95.985619,-1e-06,13.335408210754395
225,55.95760100893676,246.361453,42.931848,105.91569,96.804793,-1e-06,13.447132110595703
226,56.20389605872333,245.64922,43.201182,105.858539,95.867917,-1e-06,13.536259651184082
227,56.45275677368045,246.049056,42.792225,105.822108,96.699791,-1e-06,13.40528392791748
228,56.699180725961924,245.814642,43.118842,105.926659,96.06154,-1e-06,13.337124824523926
229,56.94638139382005,246.566646,43.021499,106.266545,96.572059,-1e-06,13.418978691101074
230,57.194594476372004,245.409866,42.847576,105.811958,96.010409,-1e-06,13.477787971496582
231,57.44154920987785,246.319931,43.199171,106.343397,96.01888,-1e-06,13.370621681213379
232,57.6875641848892,245.434696,42.831126,105.955191,95.920708,-1e-06,13.416741371154785
233,57.93677790649235,246.272761,42.891397,105.861938,96.725701,-1e-06,13.344635963439941
234,58.183588365092874,246.209229,43.11632,105.779537,96.59046,-1e-06,13.395045280456543
235,58.429957028478384,245.737891,42.802655,106.146053,96.04713,-1e-06,13.337471961975098
236,58.67842714488506,245.68718,43.139531,105.822377,95.914157,-1e-06,13.383264541625977
237,58.92525120638311,246.19571,43.06081,106.141654,96.277944,-1e-06,13.366216659545898
238,59.17112694121897,245.230462,42.813275,105.637785,96.051279,-1e-06,13.314329147338867
239,59.420456824824214,246.513515,43.200342,106.179335,96.408896,-1e-06,13.40218448638916
240,59.666776744648814,245.691931,42.954778,106.048062,95.972448,-1e-06,13.393784523010254
241,59.91338243149221,245.954335,42.881627,106.010341,96.324794,-1e-06,13.375906944274902
242,60.16203645244241,245.934584,43.217132,105.831427,96.151891,-1e-06,13.339150428771973
243,60.409042136743665,246.377622,42.806406,106.310296,96.536609,-1e-06,13.324972152709961
244,60.65519896522164,245.537338,43.008669,105.752557,96.03597,-1e-06,13.392694473266602
245,60.90918597765267,246.254441,42.778915,106.301387,96.449897,-1e-06,13.38162899017334
246,61.15528148598969,245.454896,42.876526,105.724737,96.120931,-1e-06,13.416122436523438
247,61.40904790535569,246.016066,42.750055,106.374607,96.178202,-1e-06,13.375699043273926
248,61.654963336884975,245.292573,42.894867,105.815658,95.854857,-1e-06,13.421440124511719
249,61.90213166549802,246.527615,43.174002,106.200425,96.417366,-1e-06,13.537728309631348
250,62.150610683485866,245.67628,42.824025,105.685025,96.438986,-1e-06,13.420737266540527
251,62.3976758569479,246.392892,43.032749,105.9226,96.675931,-1e-06,13.389968872070312
252,62.644015569239855,245.774702,42.983458,105.903009,96.173143,-1e-06,13.363283157348633
253,62.89333234168589,246.584095,42.827795,105.791697,97.22025,-1e-06,13.446616172790527
254,63.1403124332428,246.137568,43.496008,105.98603,95.908737,-1e-06,13.431697845458984
255,63.38681725971401,245.882584,42.870066,106.248355,96.04323,-1e-06,13.431516647338867
256,63.6351515352726,245.361915,43.003279,105.663196,95.945588,-1e-06,13.472976684570312
257,63.88201052509248,246.22029,43.134931,106.075703,96.279684,-1e-06,13.345245361328125
258,64.12788044847548,245.230612,42.735923,105.876489,95.887587,-1e-06,13.317227363586426
259,64.37663347274065,245.64876,43.11708,105.892919,95.920598,-1e-06,13.478130340576172
260,64.62315148673952,245.876093,43.030359,105.871028,96.244984,-1e-06,13.464509963989258
261,64.86988190561533,246.088817,42.772315,105.832638,96.729992,-1e-06,13.364151954650879
262,65.11904776468873,246.353542,43.261973,106.078373,96.288044,-1e-06,13.387474060058594
263,65.36554526910186,245.846013,42.790695,106.086213,96.242603,-1e-06,13.316984176635742
264,65.61201310530305,245.717971,42.958888,105.618905,96.418736,-1e-06,13.425272941589355
265,65.8606709446758,245.805013,43.118701,105.881429,96.08158,-1e-06,13.399566650390625
266,66.10669263266027,245.373055,42.810325,105.755827,96.093861,-1e-06,13.475603103637695
267,66.35321877710521,245.888354,42.857996,105.879928,96.427317,-1e-06,13.423928260803223
268,66.60147463157773,245.477887,43.10308,105.752476,95.903768,-1e-06,13.36147689819336
269,66.84808671660721,245.928225,42.786226,105.903688,96.464537,-1e-06,13.4109468460083
270,67.09405330382288,245.396306,42.939178,105.650384,96.08002,-1e-06,13.412457466125488
271,67.34736845456064,245.900935,42.813646,106.316217,96.04314,-1e-06,13.394735336303711
272,67.59345174022019,245.504727,42.961288,105.616505,96.206852,-1e-06,13.358366012573242
273,67.84028169326484,246.197919,43.173311,105.856808,96.416626,-1e-06,13.390698432922363
274,68.08806402981281,245.04843,42.795925,105.497742,96.01834,-1e-06,13.437117576599121
275,68.33472519740462,246.035926,43.03365,105.680635,96.61289,-1e-06,13.421895980834961
276,68.58210973441601,246.708758,43.137701,105.767386,96.884595,-1e-06,13.482305526733398
277,68.83159051090479,246.452164,43.134131,105.801028,96.704261,-1e-06,13.464920043945312
278,69.07819629646838,245.962195,43.248133,105.720826,96.247413,-1e-06,13.344860076904297
279,69.32404686138034,245.185822,42.799195,105.818048,95.850186,-1e-06,13.460589408874512
280,69.57190351746976,245.038329,42.936298,105.255528,96.125431,-1e-06,13.428702354431152
281,69.81925084628165,246.709758,43.252633,106.241734,96.476777,-1e-06,13.46823787689209
282,70.06600994430482,246.176709,42.827146,106.070071,96.546528,-1e-06,13.401529312133789
283,70.31449359469116,245.677241,43.079001,105.676715,96.168291,-1e-06,13.392463684082031
284,70.56065378338099,245.547358,43.033049,105.638895,96.165952,-1e-06,13.325407981872559
285,70.80685526318848,245.564889,42.752565,105.799048,96.268334,-1e-06,13.463494300842285
286,71.0551151894033,245.455197,43.134321,105.445332,96.126952,-1e-06,13.413010597229004
287,71.30162830278277,245.911494,43.052129,105.977601,96.156722,-1e-06,13.386913299560547
288,71.54753619618714,245.258282,42.732084,105.704376,96.096641,-1e-06,13.323531150817871
289,71.79650463350117,246.146338,43.188482,106.00761,96.219713,-1e-06,13.491506576538086
290,72.04260249063373,245.475337,42.936417,105.591014,96.216333,-1e-06,13.484869003295898
291,72.28846870549023,245.235173,42.852296,105.616874,96.029899,-1e-06,13.384346008300781
292,72.53712226450443,245.913735,43.261183,105.684166,96.237223,-1e-06,13.497050285339355
293,72.78407253697515,246.318151,42.828005,106.113473,96.646061,-1e-06,13.412525177001953
294,73.02980222180486,245.100301,42.831696,105.660285,95.874737,-1e-06,13.419672966003418
295,73.27802077308297,245.561469,43.103681,105.732417,95.977209,-1e-06,13.400254249572754
296,73.52400394901633,245.350225,42.838166,105.721396,96.06177,-1e-06,13.434428215026855
297,73.77036026120186,245.732722,42.849527,105.768487,96.385656,-1e-06,13.562931060791016
298,74.01828916929662,245.147262,43.082741,105.660405,95.673484,-1e-06,13.429047584533691
299,74.26483621448278,245.901724,42.759254,106.099442,96.327564,-1e-06,13.425342559814453
300,74.51048079505563,245.018449,42.886756,105.499932,95.904747,-1e-06,13.436996459960938
301,74.75946847349405,246.172189,43.133871,105.954191,96.358195,-1e-06,13.54770565032959
302,75.00583737529814,245.774923,42.780705,105.518602,96.594959,-1e-06,13.500740051269531
303,75.25220736674964,245.737892,42.980369,105.793138,96.233113,-1e-06,13.396255493164062
304,75.5041785351932,245.238693,42.759745,105.689005,96.05446,-1e-06,13.31978988647461
305,75.75041706487536,245.589019,42.918467,105.562063,96.371566,-1e-06,13.3919677734375
306,75.99641071073711,245.368445,43.13262,105.596164,95.916118,-1e-06,13.405458450317383
307,76.24520305544138,245.671621,42.794355,105.93339,96.228923,-1e-06,13.461329460144043
308,76.49125483073294,245.412145,43.040139,105.779728,95.870617,-1e-06,13.462169647216797
309,76.73850619979203,246.553955,43.176301,106.158354,96.472477,-1e-06,13.543033599853516
310,76.98675084300339,245.511727,42.836746,105.624345,96.318285,-1e-06,13.539375305175781
311,77.23332321830094,245.934644,43.07119,105.9622,96.163892,-1e-06,13.413701057434082
312,77.47956296987832,245.652969,42.979849,105.759496,96.191173,-1e-06,13.416399002075195
313,77.72815235890448,245.773592,42.786525,105.658336,96.602529,-1e-06,13.39289379119873
314,77.97420909628272,245.407056,43.147791,105.815118,95.700884,-1e-06,13.485835075378418
315,78.22074726037681,245.916844,42.916217,105.95133,96.266133,-1e-06,13.496377944946289
