timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-20T02:19:32,opt_e2e_energy,2a7de258-2ee5-451f-99ca-8f8de9172299,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.1507097221911,0.00017983042350552727,5.991337607429679e-07,360.0,103.4589851391035,10.0,0.03001021320447325,0.014829074918807805,0.0008336121589514532,0.04567290028223251,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
