step,elapsed_sec,step_ms,forward_ms,backward_ms,optimizer_step_ms,checkpoint_ms,loss
120,76.59036298841238,630.588233,180.261293,353.251022,96.316043,-1e-06,13.509519577026367
121,77.22399096004665,630.627613,180.355904,353.428116,96.068138,-1e-06,13.544081687927246
122,77.85666608437896,629.755366,180.372654,352.834454,95.786742,-1e-06,13.535107612609863
123,78.49442715756595,629.826538,180.08821,352.779122,96.19917,-1e-06,13.555559158325195
124,79.12750740908086,630.134365,180.320404,353.185441,95.865503,-1e-06,13.533243179321289
125,79.7608816549182,630.391259,180.267142,353.306753,95.969016,-1e-06,13.568004608154297
126,80.39457225054502,629.741215,180.244032,352.527378,96.164639,-1e-06,13.61775016784668
127,81.0277454033494,630.334588,180.290093,353.541707,95.725131,-1e-06,13.611737251281738
128,81.66049910709262,629.809697,180.307993,352.986557,95.70317,-1e-06,13.594594955444336
129,82.29354514926672,629.119904,180.236443,352.61864,95.446805,-1e-06,13.644647598266602
130,82.92647562734783,630.179924,180.301394,353.287563,95.815004,-1e-06,13.574780464172363
131,83.55846082791686,629.022661,180.234402,352.216222,95.791453,-1e-06,13.576539039611816
132,84.19379703328013,630.393959,180.213482,352.915396,96.502387,-1e-06,13.575958251953125
133,84.82622875086963,629.578103,180.002727,352.970616,95.846143,-1e-06,13.606924057006836
134,85.45918162167072,629.984011,180.288384,352.956696,95.958896,-1e-06,13.69409465789795
135,86.0923921763897,629.313988,180.166661,352.585229,95.804493,-1e-06,13.652610778808594
136,86.72645817510784,631.229455,180.469337,353.734591,96.211281,-1e-06,13.63955020904541
137,87.35850186832249,629.081633,180.416946,352.518778,95.384435,-1e-06,13.636096954345703
138,87.9917940441519,629.467811,180.125941,352.585399,95.998267,-1e-06,13.655350685119629
139,88.62419774197042,629.591883,180.13895,352.926516,95.770491,-1e-06,13.699565887451172
140,89.25691063515842,629.719835,180.228242,352.720762,96.007637,-1e-06,13.643567085266113
141,89.89127976447344,629.529942,180.073179,352.761552,95.864694,-1e-06,13.694941520690918
142,90.52463817037642,630.601723,180.386694,353.539128,95.881614,-1e-06,13.704671859741211
143,91.15753686800599,629.709065,180.239922,353.199491,95.500106,-1e-06,13.693894386291504
144,91.79085097461939,629.457169,180.182991,352.769743,95.733181,-1e-06,13.649311065673828
145,92.4229328352958,629.277647,180.297003,352.907076,95.311723,-1e-06,13.696922302246094
146,93.05542625486851,629.529192,180.209861,352.65626,95.896385,-1e-06,13.755437850952148
147,93.68953743763268,629.159434,180.12547,352.644311,95.636009,-1e-06,13.694790840148926
148,94.3225306160748,630.165634,180.394565,353.103489,95.884734,-1e-06,13.776966094970703
149,94.95407063886523,628.490031,180.13485,351.956507,95.571648,-1e-06,13.782370567321777
150,95.58983060345054,629.93044,180.15934,352.490017,96.519627,-1e-06,13.718681335449219
151,96.22307002730668,630.330487,180.363605,352.895545,96.280522,-1e-06,13.748504638671875
152,96.85546203516424,629.45788,180.329654,352.62077,95.738132,-1e-06,13.706661224365234
153,97.48812372796237,628.773537,180.170151,352.14116,95.693461,-1e-06,13.76816463470459
154,98.12151706777513,630.316797,180.474988,353.037108,96.008157,-1e-06,13.764981269836426
155,98.7539939749986,629.522842,180.236802,352.285853,96.243102,-1e-06,13.727398872375488
156,99.38798124529421,629.083134,180.177211,352.445816,95.697071,-1e-06,13.799249649047852
157,100.02005231566727,629.139394,180.13262,352.650831,95.601818,-1e-06,13.771064758300781
158,100.6521140281111,629.107813,180.232371,352.319735,95.786552,-1e-06,13.82432746887207
159,101.2882056105882,630.025732,180.13838,352.863494,96.16956,-1e-06,13.802490234375
160,101.92072580941021,629.332728,180.12791,352.748113,95.6801,-1e-06,13.793281555175781
161,102.55297257564962,629.257877,180.206121,352.536978,95.736342,-1e-06,13.799118995666504
162,103.1868764217943,629.309737,180.208021,352.11327,96.217651,-1e-06,13.81942081451416
163,103.8197767790407,629.703425,180.336404,352.767133,95.833054,-1e-06,13.770968437194824
164,104.45245704427361,629.705105,180.352964,352.397096,96.17653,-1e-06,13.785633087158203
165,105.0861658770591,629.050223,180.11551,352.152361,96.008196,-1e-06,13.7979736328125
166,105.71916899830103,630.114893,180.264033,352.876724,96.17477,-1e-06,13.83495044708252
167,106.35088993236423,628.770448,180.295974,352.257443,95.442686,-1e-06,13.825244903564453
168,106.98554629646242,629.010341,180.12611,352.393705,95.724342,-1e-06,13.832297325134277
169,107.61780953966081,629.391369,180.09446,352.824324,95.714991,-1e-06,13.85834789276123
170,108.24990288354456,629.113224,180.307414,352.349254,95.69356,-1e-06,13.904232025146484
171,108.88542880304158,629.165084,180.156291,352.360314,95.872225,-1e-06,13.859414100646973
172,109.51813604682684,629.93149,180.173331,352.918806,96.075938,-1e-06,13.849443435668945
173,110.14966596849263,628.521662,180.229132,352.003688,95.464946,-1e-06,13.844294548034668
174,110.78588501922786,629.748677,180.483258,352.360884,95.981317,-1e-06,13.847609519958496
175,111.41777950711548,629.042342,179.875825,352.61495,95.751292,-1e-06,13.822461128234863
176,112.04980550892651,629.026222,180.204972,352.346844,95.711611,-1e-06,13.840546607971191
177,112.68356518447399,628.777596,180.177511,352.200333,95.652129,-1e-06,13.83372974395752
178,113.31561935506761,629.085333,180.081809,352.656881,95.567597,-1e-06,13.888566970825195
179,113.9474304523319,628.805707,180.217151,351.994257,95.830814,-1e-06,13.893715858459473
180,114.58274933695793,628.680365,180.045587,352.207173,95.659509,-1e-06,13.947633743286133
181,115.21529818698764,629.609183,180.379765,352.550128,95.882635,-1e-06,13.883378028869629
182,115.8474372215569,629.231796,180.13773,352.029878,96.298542,-1e-06,13.914921760559082
183,116.48215825483203,628.567443,179.974256,351.902516,95.919125,-1e-06,13.895358085632324
184,117.11484305001795,629.4971,180.255172,352.700371,95.773562,-1e-06,13.934772491455078
185,117.74616449512541,628.38297,180.127301,352.043008,95.452946,-1e-06,13.890917778015137
186,118.38178953714669,628.834238,179.963317,352.048578,96.052247,-1e-06,13.860630989074707
187,119.01396593078971,629.030962,180.276393,352.425256,95.576649,-1e-06,13.87721061706543
188,119.64645321108401,629.505062,180.17145,352.003128,96.497047,-1e-06,13.9645414352417
189,120.28114779479802,628.708096,180.13011,352.089149,95.723701,-1e-06,13.862932205200195
190,120.91364507563412,629.4085,180.236622,352.63244,95.782833,-1e-06,13.879554748535156
191,121.54508287459612,628.43609,180.14396,351.845535,95.66458,-1e-06,13.88471794128418
192,122.18047355115414,628.639254,180.12174,352.013918,95.711981,-1e-06,13.92162799835205
193,122.81281375698745,629.183335,180.145201,352.286254,95.994416,-1e-06,13.941545486450195
194,123.4444194920361,628.615103,180.080829,351.935176,95.831624,-1e-06,13.935922622680664
195,124.07901224121451,627.798877,179.865495,351.527089,95.614528,-1e-06,13.93988037109375
196,124.71179512701929,629.643604,180.204541,352.744603,95.905664,-1e-06,13.89006519317627
197,125.34287012927234,627.901419,180.10606,351.635791,95.383025,-1e-06,13.881928443908691
198,125.97923676483333,628.617413,180.024388,351.951027,95.882684,-1e-06,13.949891090393066
199,126.61097973957658,628.694265,180.039698,352.347494,95.537208,-1e-06,13.969026565551758
200,127.2423482593149,628.39499,180.13534,351.807233,95.66374,-1e-06,13.904693603515625
201,127.87817371450365,628.190375,179.975817,351.546208,95.789812,-1e-06,13.934103012084961
202,128.51089319959283,629.515271,180.187551,352.725611,95.826884,-1e-06,13.906383514404297
203,129.14195345155895,628.111494,179.956767,351.458967,95.933225,-1e-06,13.982463836669922
204,129.77823922410607,628.616774,179.971816,352.004368,95.867194,-1e-06,13.939067840576172
205,130.41035433858633,629.045892,180.236312,352.349474,95.698651,-1e-06,13.936156272888184
206,131.04174112528563,628.425731,180.020198,351.863175,95.786472,-1e-06,13.951543807983398
207,131.676947908476,627.771657,179.951487,351.551068,95.512808,-1e-06,14.000500679016113
208,132.30929571576416,629.040102,180.003868,352.341404,95.938116,-1e-06,13.99537181854248
209,132.9399180803448,627.635104,179.960267,351.524838,95.385414,-1e-06,13.99721622467041
210,133.5757151953876,627.957311,179.809814,351.591069,95.781593,-1e-06,13.980236053466797
211,134.20764453150332,628.631313,180.12864,351.916326,95.805143,-1e-06,14.000131607055664
212,134.83878160640597,628.246436,179.858865,351.824644,95.805213,-1e-06,13.973488807678223
213,135.47038145922124,628.609364,179.942616,352.17129,95.735061,-1e-06,13.95800495147705
214,136.10162575356662,628.251607,180.063139,351.821914,95.599419,-1e-06,13.982311248779297
215,136.7351276036352,627.689506,179.796763,351.561869,95.563129,-1e-06,13.932150840759277
216,137.3669767510146,628.87079,180.14601,352.139851,95.795503,-1e-06,13.9229097366333
217,137.9977815579623,627.831068,179.882975,351.643451,95.547437,-1e-06,13.953557968139648
218,138.63012275658548,629.348728,179.980997,352.64916,95.929785,-1e-06,14.034050941467285
219,139.26244002208114,629.044982,180.375154,351.864675,96.037868,-1e-06,14.005925178527832
220,139.89446354098618,628.151884,179.997457,351.681211,95.67809,-1e-06,13.97519302368164
221,140.52667985484004,629.215926,180.047729,352.107089,96.248261,-1e-06,14.00547981262207
222,141.15742075257003,627.863269,179.916506,351.532869,95.64315,-1e-06,13.92376708984375
223,141.79330600053072,627.979162,179.926156,351.60466,95.691791,-1e-06,13.926258087158203
224,142.42535091936588,628.993221,180.240612,352.180292,95.809213,-1e-06,13.964640617370605
225,143.05661098659039,628.295088,179.960996,351.761653,95.807003,-1e-06,14.014632225036621
226,143.6933510005474,628.554352,180.008938,351.702372,96.069118,-1e-06,14.009203910827637
227,144.32520131580532,628.882349,180.074069,351.954057,96.076158,-1e-06,14.017253875732422
228,144.95644581131637,628.257997,180.008027,351.749873,95.737091,-1e-06,13.97417163848877
229,145.592181885615,627.875349,180.12682,351.423606,95.537537,-1e-06,13.994285583496094
230,146.2240048237145,628.812567,180.13242,352.025528,95.890745,-1e-06,14.028972625732422
231,146.85454943403602,627.575083,179.795363,351.385896,95.570538,-1e-06,14.06600570678711
232,147.48605708405375,628.601244,179.967717,352.065829,95.800132,-1e-06,14.055673599243164
233,148.11717333830893,628.167915,179.842875,351.292874,96.19817,-1e-06,13.996596336364746
234,148.75217098742723,628.313168,179.843865,351.59938,96.105549,-1e-06,13.994778633117676
235,149.3844349514693,629.273997,180.015887,352.469307,95.844473,-1e-06,14.012141227722168
236,150.01623691990972,628.609684,180.17256,351.638671,95.897755,-1e-06,14.015116691589355
237,150.65130567923188,627.91466,180.002287,351.540949,95.592158,-1e-06,13.980072021484375
238,151.28303448297083,628.715255,180.12398,352.061919,95.758042,-1e-06,14.014670372009277
239,151.91347635351121,627.555143,180.095309,351.050418,95.64847,-1e-06,13.988319396972656
240,152.54485156200826,628.39144,179.908096,352.020248,95.66827,-1e-06,14.009245872497559
241,153.17543434351683,627.574103,179.869275,350.988368,95.915065,-1e-06,14.038302421569824
242,153.8099634833634,627.843758,179.947707,351.402945,95.727171,-1e-06,13.994524002075195
243,154.44152391515672,628.578293,180.025768,351.889866,95.897564,-1e-06,14.039892196655273
244,155.07248153537512,627.973302,180.029288,351.400596,95.773272,-1e-06,14.027692794799805
245,155.70339094288647,628.066424,179.867675,351.977807,95.455836,-1e-06,14.024175643920898
246,156.33485732413828,628.518303,180.011108,351.276563,96.455046,-1e-06,13.972577095031738
247,156.96891559660435,627.733297,179.776313,351.330465,95.871204,-1e-06,13.935812950134277
248,157.6009972076863,628.893479,180.168081,352.184421,95.775322,-1e-06,14.059083938598633
249,158.23123264312744,627.250056,179.861924,351.0806,95.541468,-1e-06,14.014618873596191
250,158.86291144788265,628.758927,179.978397,351.733172,96.267562,-1e-06,14.057836532592773
251,159.4936602525413,627.742517,179.921896,351.058749,95.982726,-1e-06,14.07182788848877
252,160.12861295975745,628.37507,179.791303,351.736102,96.077228,-1e-06,14.062808990478516
253,160.75989933498204,628.338469,179.945916,351.867945,95.765322,-1e-06,14.068181991577148
254,161.39155044965446,628.574863,179.890585,351.55145,96.307002,-1e-06,14.038519859313965
255,162.02750596031547,628.024372,179.850665,351.58898,95.814763,-1e-06,14.004020690917969
256,162.65887654572725,628.4076,180.050028,351.815944,95.747741,-1e-06,14.026694297790527
257,163.28934944607317,627.525262,179.807653,351.286873,95.67786,-1e-06,14.076578140258789
258,163.92042190767825,628.156914,179.907856,351.700411,95.781773,-1e-06,14.045884132385254
259,164.55080382712185,627.38247,179.966787,351.176871,95.462807,-1e-06,14.034690856933594
260,165.18640254810452,627.88364,179.827034,351.350525,95.941195,-1e-06,14.042657852172852
261,165.81748726032674,628.125064,180.051769,351.581389,95.709211,-1e-06,14.100846290588379
262,166.44829827547073,627.91578,179.872514,351.394226,95.884834,-1e-06,14.044618606567383
263,167.07956094294786,628.256867,179.925746,351.764993,95.804513,-1e-06,14.07210636138916
264,167.71077532693744,628.311468,179.977387,351.61692,95.896404,-1e-06,14.117351531982422
265,168.34563502296805,627.41352,179.751563,351.439766,95.440016,-1e-06,14.061102867126465
266,168.97735394723713,628.680815,180.059999,351.892876,95.957695,-1e-06,14.083475112915039
267,169.60778899863362,627.492611,179.834424,351.210033,95.68454,-1e-06,14.06666374206543
268,170.23844623193145,627.694625,179.660131,351.672231,95.593879,-1e-06,14.138904571533203
269,170.86947220377624,628.005143,179.849345,351.288463,96.041997,-1e-06,14.100061416625977
270,171.50578166730702,627.997161,179.877705,351.284124,96.050618,-1e-06,14.053142547607422
271,172.13754583336413,628.789557,180.201142,351.904805,95.910485,-1e-06,14.058537483215332
272,172.7679943535477,627.518903,179.992517,350.973088,95.778892,-1e-06,14.113452911376953
273,173.40339279919863,627.38472,179.806183,351.213382,95.602029,-1e-06,14.100038528442383
274,174.0348443109542,628.38,179.993237,351.678831,95.915495,-1e-06,14.104071617126465
275,174.6657022368163,627.9229,179.826273,351.326865,96.006447,-1e-06,14.084626197814941
276,175.29692627117038,628.41953,179.879865,351.826444,95.945076,-1e-06,14.073052406311035
277,175.9273250810802,627.40454,179.895346,350.983267,95.751892,-1e-06,14.078908920288086
278,176.56284447200596,627.698686,179.775133,351.281293,95.864804,-1e-06,14.082832336425781
279,177.19418499991298,628.068593,180.11971,351.190432,95.997836,-1e-06,14.123705863952637
280,177.82472301088274,627.582813,179.825604,351.138071,95.846564,-1e-06,14.155211448669434
281,178.45598455518484,628.305887,179.866854,351.629561,96.024357,-1e-06,14.07260513305664
282,179.0871364697814,628.258377,180.001518,351.11911,96.362564,-1e-06,14.08505916595459
283,179.72218365967274,627.869229,179.762293,351.204862,96.123599,-1e-06,14.112029075622559
284,180.35371291078627,628.497992,180.10902,351.570339,96.047228,-1e-06,14.13762378692627
285,180.9838436935097,627.158755,179.775983,351.275343,95.334023,-1e-06,14.093302726745605
286,181.6146934516728,627.868439,179.879285,351.387275,95.842583,-1e-06,14.103277206420898
287,182.24506349116564,627.42115,179.938016,350.987977,95.734102,-1e-06,14.10102367401123
288,182.88044467568398,627.538353,179.695111,351.168772,95.898984,-1e-06,14.100000381469727
289,183.5116665624082,628.166955,179.890916,351.532938,95.974727,-1e-06,14.077548027038574
290,184.141872048378,627.256197,179.744833,350.715082,96.029008,-1e-06,14.161911010742188
291,184.77324121631682,628.413689,180.021427,351.748103,95.852373,-1e-06,14.083209037780762
292,185.40382905863225,627.659685,180.012957,350.958437,95.922435,-1e-06,14.095405578613281
293,186.04034200683236,628.41423,179.880625,351.571599,96.126049,-1e-06,14.108766555786133
294,186.67188707739115,628.128274,180.094319,351.437677,95.815483,-1e-06,14.120989799499512
295,187.30228802748024,627.436451,179.863175,351.0957,95.701881,-1e-06,14.1008882522583
296,187.93330017849803,627.95032,179.729622,351.475798,95.972596,-1e-06,14.112719535827637
297,188.5636953264475,627.386319,179.891985,350.953657,95.765662,-1e-06,14.151777267456055
298,189.19946575909853,628.029432,179.823803,351.138002,96.296922,-1e-06,14.104849815368652
299,189.83097757212818,628.306017,180.166001,351.343964,96.001757,-1e-06,14.150642395019531
300,190.4613625202328,627.438161,179.802453,350.956167,95.918425,-1e-06,14.104543685913086
301,191.09264407493174,628.339869,179.762833,351.730022,96.038268,-1e-06,14.113051414489746
302,191.72296649217606,627.388979,179.747092,351.124121,95.739621,-1e-06,14.158018112182617
303,192.35870849713683,627.434041,179.905686,351.033348,95.714151,-1e-06,14.096575736999512
304,192.99002912454307,628.126494,180.090519,351.406816,95.866553,-1e-06,14.17999267578125
