elapsed_sec,gpu_util_mean,gpu_util_std,gpu_mem_used_mean,gpu_mem_used_std,proc_cpu_percent_mean,proc_cpu_percent_std,sys_cpu_percent_mean,sys_cpu_percent_std,step_energy_kwh_mean,step_energy_kwh_std,cumulative_gpu_energy_kwh_mean,cumulative_gpu_energy_kwh_std
27.0,84.33333333333333,1.5275252316519468,11391.25,0.0,99.83333333333334,0.5507570547286077,0.5,0.0,3.432143518518518e-05,4.871215538685523e-06,0.0013217439814814816,9.525084282109944e-07
28.0,82.0,1.7320508075688772,11391.25,0.0,100.3,0.6928203230275444,0.5,0.0,3.757074074074074e-05,1.0763294368288755e-06,0.0013745832870370371,2.5325803672567096e-06
29.0,84.66666666666667,2.8867513459481287,11391.25,0.0,100.23333333333333,0.945163125250519,0.5166666666666667,0.028867513459481315,3.439074074074074e-05,7.251484167654558e-07,0.0014211794907407406,9.098348090142063e-06
30.0,84.16666666666667,4.645786621588784,11391.25,0.0,100.3,0.6244997998398418,0.5,0.0,3.636962962962963e-05,2.140715333695189e-06,0.0014697914351851852,8.810847470412016e-06
31.0,80.16666666666667,2.9297326385411573,11391.25,0.0,99.89999999999999,0.6557438524301985,0.5,0.0,3.4831296296296295e-05,8.822287963884161e-07,0.0015167071296296297,2.762075121414369e-06
32.0,86.33333333333333,3.214550253664318,11391.25,0.0,100.43333333333334,0.6806859285554059,0.5,0.0,3.747175925925926e-05,1.7422195944330106e-06,0.0015660747222222223,8.143832339246249e-06
33.0,84.0,2.6457513110645907,11391.25,0.0,100.05,0.4444097208657758,0.5,0.0,3.6038564814814815e-05,1.8329578757656342e-06,0.00161314375,8.3015508937497e-06
34.0,83.33333333333333,0.5773502691896257,11391.25,0.0,99.25,0.9124143795447301,0.5166666666666667,0.028867513459481315,3.482949074074074e-05,1.652206544219989e-06,0.001660183425925926,3.1969491428571114e-06
35.0,82.16666666666667,2.0207259421636903,11391.25,0.0,100.4,0.781024967590662,0.5166666666666667,0.028867513459481315,3.643134259259259e-05,2.979949574457019e-06,0.0017095314351851852,6.917095600172314e-06
36.0,81.83333333333333,3.3291640592396963,11391.25,0.0,100.23333333333333,0.5773502691896257,0.5166666666666667,0.028867513459481315,3.5241574074074075e-05,7.609218937207804e-07,0.001762778240740741,8.052512865661564e-06
37.0,86.33333333333333,4.725815626252608,11391.25,0.0,100.3,0.6928203230275444,0.5,0.0,3.7032962962962964e-05,2.050855161391004e-06,0.0018111555555555556,8.957727787457714e-06
38.0,83.83333333333333,3.617089069035117,11391.25,0.0,100.08333333333333,0.8836477427874329,0.5,0.0,3.670162037037037e-05,1.3992001982209862e-06,0.0018590505555555554,2.851253555266199e-06
39.0,83.66666666666667,2.0816659994661326,11391.25,0.0,100.14999999999999,0.3968626966596875,0.5,0.0,3.4465601851851853e-05,1.1671179710217343e-06,0.0019118703703703704,3.5982050602139036e-06
40.0,82.66666666666667,2.309401076758503,11391.25,0.0,100.26666666666667,0.7371114795831951,0.5,0.0,3.570601851851852e-05,2.6358333821227706e-06,0.0019538596296296297,9.209439812579217e-06
41.0,81.66666666666667,2.516611478423583,11391.25,0.0,100.05,0.3968626966596875,0.5,0.0,3.640027777777777e-05,2.2091870598203714e-06,0.0020023389814814814,3.2421977997628483e-06
42.0,86.33333333333333,3.511884584284246,11391.25,0.0,99.63333333333333,0.4041451884327444,0.5,0.0,3.7260092592592596e-05,2.0905650473205057e-06,0.0020567466203703704,2.8661779714172366e-06
43.0,84.0,4.358898943540674,11391.25,0.0,100.76666666666667,0.8504900548115409,0.5,0.0,3.5301388888888885e-05,2.5672538259373822e-06,0.002097876851851852,1.1833948048500232e-05
44.0,83.33333333333333,2.254624876411447,11391.25,0.0,99.85,0.13228756555323007,0.5,0.0,3.361814814814815e-05,2.9152517743180635e-06,0.0021435817129629633,5.076609533761682e-06
45.0,82.33333333333333,3.055050463303893,11391.25,0.0,100.11666666666666,0.4193248541803012,0.55,0.04999999999999999,3.2929583333333334e-05,3.939595976045677e-06,0.0021973022685185186,5.818206452005122e-06
46.0,83.0,3.4641016151377544,11391.25,0.0,100.7,0.8717797887081308,0.5,0.0,3.7148703703703704e-05,1.8878080308979094e-06,0.002245745925925926,6.996387793378994e-06
47.0,86.16666666666667,3.7527767497325675,11391.25,0.0,99.95,0.08660254037843894,0.5,0.0,3.654643518518519e-05,1.972660486972387e-06,0.00228789837962963,6.215462654502121e-06
48.0,84.5,3.122498999199199,11391.25,0.0,99.88333333333334,0.5204164998665355,0.5,0.0,3.5944907407407406e-05,9.118049667144318e-07,0.0023417703240740744,5.884521409020113e-06
49.0,80.33333333333333,3.214550253664318,11391.25,0.0,99.36666666666667,0.7571877794400391,0.5,0.0,3.4244907407407405e-05,4.566727775116069e-07,0.0023888584259259263,7.82394261942995e-06
50.0,83.66666666666667,2.309401076758503,11391.25,0.0,100.5,0.6557438524301985,0.5,0.0,3.6136388888888886e-05,1.5134847574756449e-06,0.0024313653703703702,4.952632969258454e-06
51.0,82.5,1.3228756555322954,11391.25,0.0,99.93333333333334,0.23629078131263304,0.5,0.0,3.711412037037037e-05,1.7923347824777106e-06,0.0024860548148148147,6.5197453599736715e-06
52.0,86.33333333333333,0.5773502691896257,11391.25,0.0,100.26666666666667,0.6350852961085851,0.5333333333333333,0.05773502691896257,3.548777777777778e-05,1.98631407276871e-06,0.0025336023148148147,7.551042695011045e-06
53.0,83.5,0.5,11391.25,0.0,100.11666666666666,0.4856267428111235,0.5,0.0,3.570467592592593e-05,1.63230199589805e-06,0.002580939074074074,5.8975916209701676e-06
54.0,80.83333333333333,2.753785273643051,11391.25,0.0,99.5,0.6999999999999977,0.5,0.0,3.482555555555556e-05,2.0671525526496414e-06,0.00263509375,4.65386190313296e-06
55.0,83.0,3.4641016151377544,11391.25,0.0,100.76666666666667,0.37859388972002117,0.5333333333333333,0.05773502691896257,3.683425925925926e-05,2.3269380667436987e-06,0.0026777862962962962,6.38073855934764e-06
56.0,83.0,0.5,11391.25,0.0,99.65,0.3122498999199238,0.5,0.0,3.556226851851852e-05,7.414310166277749e-07,0.002731028842592593,7.913212745984136e-06
57.0,86.66666666666667,3.055050463303893,11391.25,0.0,100.4,0.871779788708139,0.5,0.0,3.722157407407407e-05,2.5279034207683877e-06,0.0027861324074074075,7.823382846410215e-06
58.0,82.66666666666667,5.033222956847166,11391.25,0.0,100.11666666666666,0.8311638426527814,0.5,0.0,3.5181342592592595e-05,7.290454969869536e-07,0.0028268872222222225,6.25836656671127e-06
59.0,84.5,0.5,11391.25,0.0,100.33333333333333,0.9251126057585326,0.5,0.0,3.5559583333333334e-05,1.3161882115332192e-06,0.0028811012962962966,5.008480341816059e-06
60.0,82.0,2.6457513110645907,11391.25,0.0,100.63333333333334,0.5859465277082277,0.5,0.0,3.531842592592593e-05,2.363964115093241e-06,0.002928385925925926,7.751256495779002e-06
61.0,83.33333333333333,1.2583057392117918,11391.25,0.0,99.96666666666667,0.10408329997331438,0.5,0.0,3.435296296296296e-05,5.09067166380657e-06,0.002973096990740741,1.9723250282930034e-06
62.0,83.16666666666667,1.6072751268321592,11391.25,0.0,99.23333333333333,0.6027713773341723,0.5,0.0,3.73237962962963e-05,2.2713985252016138e-06,0.0030272864814814815,2.3810157945710307e-06
63.0,86.66666666666667,1.5275252316519468,11391.25,0.0,101.3,0.3605551275463942,0.5,0.0,3.572277777777778e-05,2.4450321105468e-06,0.003068850277777778,1.1126709994810357e-05
64.0,82.5,3.0413812651491097,11391.25,0.0,99.85,0.1802775637731971,0.5,0.0,3.565601851851852e-05,1.9322738622686415e-06,0.003116185,2.080537823504644e-06
65.0,81.66666666666667,4.041451884327381,11391.25,0.0,100.38333333333333,0.621154838452805,0.55,0.04999999999999999,3.455810185185185e-05,1.4668514872852764e-06,0.0031699525462962966,1.6186756461623167e-06
66.0,82.33333333333333,4.163331998932265,11391.25,0.0,99.6,0.9539392014169451,0.5,0.0,3.7228611111111114e-05,1.9257457269687165e-06,0.003212888703703704,8.588162900237012e-06
67.0,84.83333333333333,4.481443219916251,11391.25,0.0,100.1,0.10000000000000142,0.5,0.0,3.655986111111111e-05,1.93009601345166e-06,0.0032608287962962966,1.6469233048839101e-06
68.0,84.5,2.598076211353316,11391.25,0.0,100.39999999999999,0.6082762530298201,0.5,0.0,3.628532407407407e-05,1.9057354058172917e-06,0.0033150036111111113,2.7470182066705446e-06
69.0,82.0,2.6457513110645907,11391.25,0.0,99.46666666666667,0.6806859285554034,0.5,0.0,3.434074074074074e-05,6.976443129909115e-07,0.0033557330555555554,1.0189730900169654e-05
70.0,83.5,2.5,11391.25,0.0,100.56666666666666,0.6825198409814457,0.5,0.0,3.598768518518519e-05,9.080337419346075e-07,0.003404651388888889,3.10561757044096e-06
71.0,82.83333333333333,3.547299442298794,11391.25,0.0,99.78333333333333,0.3883726732577032,0.5,0.0,3.637712962962963e-05,1.5923290345011062e-06,0.0034588516203703703,1.3916590175924477e-06
72.0,86.33333333333333,2.516611478423583,11391.25,0.0,100.46666666666667,0.8144527815247102,0.5,0.0,3.6839074074074075e-05,2.4195712164346747e-06,0.0035012960185185184,1.0566003186075974e-05
73.0,83.0,2.0,11391.25,0.0,99.73333333333333,0.980221063502175,0.5,0.0,3.5915787037037034e-05,1.548417192226672e-06,0.0035493528703703704,2.335709344719105e-06
74.0,83.16666666666667,4.645786621588784,11391.25,0.0,100.0,0.0,0.5,0.0,3.5252314814814815e-05,1.4760761488910742e-06,0.0036028272222222222,2.7750729469892327e-06
75.0,81.83333333333333,1.6072751268321592,11391.25,0.0,99.91666666666667,0.27537852736430923,0.5,0.0,3.530226851851852e-05,1.5134144920146325e-06,0.003656681851851852,2.9138735777502102e-06
76.0,82.83333333333333,1.6072751268321592,11391.25,0.0,100.58333333333333,0.5530220007678996,0.5,0.0,3.6264583333333335e-05,2.6195346138893056e-06,0.0037113118055555555,1.4593534725596372e-06
77.0,84.0,3.0,11391.25,0.0,99.93333333333334,0.1527525231651922,0.5,0.0,3.612240740740741e-05,2.317156228803557e-06,0.0037531384259259257,8.363746171764438e-06
78.0,85.16666666666667,2.4664414311581235,11391.25,0.0,99.55,0.7466592261533991,0.5,0.0,3.680490740740741e-05,1.979344896133512e-06,0.0038015806018518515,1.930080778616726e-06
79.0,83.83333333333333,4.645786621588784,11391.25,0.0,100.23333333333333,1.3613718571108069,0.5,0.0,3.593097222222222e-05,2.3994459035973548e-06,0.003855377361111111,3.6274055795330385e-06
80.0,83.33333333333333,1.5275252316519468,11391.25,0.0,100.46666666666667,0.7234178138070233,0.5333333333333333,0.05773502691896257,3.535592592592593e-05,2.4871557757568488e-06,0.0038970971296296295,8.597848892674309e-06
81.0,81.83333333333333,2.565800719723442,11391.25,0.0,99.96666666666667,0.15275252316519375,0.5,0.0,3.547407407407408e-05,1.1903933265362949e-06,0.003944745972222222,4.119759018576746e-06
82.0,83.5,5.07444578254611,11391.25,0.0,99.98333333333333,0.10408329997330072,0.5,0.0,3.6671944444444446e-05,1.9226989012361832e-06,0.003999497685185185,2.133570811676626e-06
83.0,82.33333333333333,4.041451884327381,11391.25,0.0,100.06666666666666,0.05773502691895929,0.5333333333333333,0.05773502691896257,3.686268518518518e-05,2.4323333868391705e-06,0.004041982592592593,9.966821217421238e-06
84.0,84.0,1.0,11391.25,0.0,100.05,0.13228756555323007,0.5,0.0,3.541916666666667e-05,1.1244387059992995e-06,0.004089356296296296,3.4529469134105266e-06
85.0,84.5,3.5,11391.25,0.0,100.0,0.09999999999999432,0.55,0.04999999999999999,3.685953703703704e-05,2.086830145599866e-06,0.004144140648148148,3.1286704904900358e-06
86.0,81.33333333333333,4.041451884327381,11391.25,0.0,100.06666666666666,0.05773502691895929,0.5,0.0,3.440037037037037e-05,7.18677214958432e-07,0.004184997685185185,8.274055027602423e-06
87.0,84.5,2.179449471770337,11391.25,0.0,100.25,0.22912878474779294,0.5,0.0,3.69962962962963e-05,1.2248995402664051e-06,0.004234214953703704,2.877894632217149e-06
88.0,81.0,1.0,11391.25,0.0,99.46666666666667,0.8386497083606098,0.5,0.0,3.5723055555555555e-05,2.9322510761285074e-06,0.004287655555555556,4.9433682739575694e-06
89.0,87.33333333333333,2.516611478423583,11391.25,0.0,100.46666666666667,0.7234178138070233,0.6,0.17320508075688776,3.7281111111111113e-05,2.2515633114969273e-06,0.004330799166666667,8.963936116151372e-06
90.0,81.5,0.5,11391.25,0.0,99.6,0.61441028637222,0.6166666666666667,0.16072751268321595,3.493351851851852e-05,1.5773556527287916e-06,0.004377268194444445,4.22368685077581e-06
91.0,84.66666666666667,4.041451884327381,11391.25,0.0,99.96666666666667,0.23094010767584539,0.5,0.0,3.633652777777778e-05,2.55263576031632e-06,0.0044322756018518525,2.4459606895238187e-06
92.0,80.33333333333333,2.309401076758503,11391.25,0.0,100.46666666666667,0.7234178138070233,0.5,0.0,3.603537037037037e-05,2.7230739077743814e-06,0.004474056851851853,8.411837477503788e-06
93.0,83.66666666666667,0.28867513459481287,11391.25,0.0,100.05,0.13228756555323007,0.5,0.0,3.5601296296296296e-05,6.308590546723853e-07,0.004528187546296298,8.72559900170352e-06
94.0,84.66666666666667,3.7859388972001824,11391.25,0.0,100.46666666666667,0.8962886439832484,0.5,0.0,3.887518518518518e-05,4.472690049144946e-07,0.004584134629629631,8.621404503452094e-06
95.0,85.5,3.5,11391.25,0.0,99.53333333333333,1.0408329997330585,0.5333333333333333,0.05773502691896257,3.5393194444444444e-05,7.61499052085529e-07,0.004625129444444445,1.215861903746257e-05
96.0,84.83333333333333,1.8929694486000912,11391.25,0.0,100.26666666666667,0.3329164059239753,0.5166666666666667,0.028867513459481315,3.603513888888889e-05,1.1014317369415028e-06,0.004679294537037038,1.2189516092610767e-05
97.0,80.66666666666667,2.309401076758503,11391.25,0.0,100.0,0.0,0.5333333333333333,0.05773502691896257,3.410027777777778e-05,7.45964503259676e-07,0.004726200740740741,8.645429626154506e-06
98.0,82.5,2.179449471770337,11391.25,0.0,99.76666666666667,0.2753785273643058,0.5166666666666667,0.028867513459481315,3.730180555555556e-05,1.604366022966126e-06,0.0047763776851851856,2.899100226705104e-06
99.0,82.0,2.6457513110645907,11391.25,0.0,100.01666666666667,0.028867513459479646,0.5,0.0,3.633171296296296e-05,2.36010117425638e-06,0.004829894537037038,4.995694151624789e-06
100.0,87.0,1.0,11391.25,0.0,100.03333333333333,0.05773502691895929,0.5666666666666667,0.11547005383792514,3.7182777777777775e-05,2.0971095076407055e-06,0.00487291388888889,9.028679664352884e-06
101.0,82.83333333333333,1.0408329997330665,11391.25,0.0,100.23333333333333,0.4163331998932268,0.5,0.0,3.5433703703703704e-05,1.5257477000601017e-06,0.004919736527777779,4.121733810257275e-06
102.0,84.66666666666667,2.309401076758503,11391.25,0.0,100.68333333333334,0.6525590650150618,0.5,0.0,3.498782407407407e-05,1.6606199706692666e-06,0.004974027824074075,2.91992108889562e-06
103.0,79.33333333333333,1.5275252316519468,11391.25,0.0,99.06666666666666,0.7234178138070279,0.5,0.0,3.637407407407407e-05,2.3066542953086514e-06,0.005016201944444446,9.265096618759633e-06
104.0,85.66666666666667,3.055050463303893,11391.25,0.0,99.78333333333333,0.3883726732577032,0.5,0.0,3.646162037037037e-05,1.8371464151978987e-06,0.00506490013888889,3.2662235414909487e-06
105.0,83.33333333333333,2.516611478423583,11391.25,0.0,100.96666666666667,0.8386497083606098,0.55,0.04999999999999999,3.771157407407408e-05,1.083612155477199e-06,0.005119655416666668,4.031480221198142e-06
106.0,84.33333333333333,3.055050463303893,11391.25,0.0,100.06666666666666,1.3503086067019408,0.5,0.0,3.428972222222222e-05,5.530471844893576e-07,0.005160463425925927,1.007373631267677e-05
107.0,83.0,3.605551275463989,11391.25,0.0,100.28333333333333,0.36170890690350754,0.5,0.0,3.625231481481481e-05,1.1085995253763238e-06,0.005209070092592593,4.6071001827195e-06
108.0,80.5,2.598076211353316,11391.25,0.0,99.58333333333334,0.7653975002136707,0.5,0.0,3.4813287037037036e-05,1.2488570726514426e-06,0.00526251550925926,3.835624230740865e-06
109.0,86.0,2.6457513110645907,11391.25,0.0,100.46666666666667,0.7234178138070233,0.5,0.0,3.8575462962962965e-05,3.8675170015400866e-07,0.0053067049074074085,1.0105662651123937e-05
110.0,82.16666666666667,1.2583057392117918,11391.25,0.0,99.81666666666666,0.3685557397915948,0.5333333333333333,0.05773502691896257,3.5322824074074074e-05,9.360638828892999e-07,0.005359182916666668,1.0237136859694371e-05
111.0,88.66666666666667,1.5275252316519468,11391.25,0.0,100.39999999999999,0.7937253933193777,0.5,0.0,3.71637037037037e-05,2.156519997111638e-06,0.00541451425925926,1.0164043033257313e-05
112.0,81.16666666666667,1.0408329997330665,11391.25,0.0,99.51666666666667,0.8808140174482533,0.5,0.0,3.4631990740740744e-05,1.7219693493416237e-06,0.00545495263888889,1.4232731789292348e-05
113.0,83.0,0.8660254037844386,11391.25,0.0,100.21666666666667,0.37527767497326003,0.5,0.0,3.55874537037037e-05,1.6713380387472124e-06,0.005509816250000001,1.3570698499852906e-05
114.0,81.33333333333333,2.516611478423583,11391.25,0.0,100.1,0.10000000000000142,0.5,0.0,3.62487037037037e-05,2.300688140705273e-06,0.005557537685185186,1.0926899382639674e-05
115.0,83.83333333333333,1.0408329997330665,11391.25,0.0,100.0,0.04999999999999716,0.5,0.0,3.649435185185185e-05,1.7747439463491295e-06,0.005606284953703705,4.378971196638554e-06
116.0,86.16666666666667,3.3291640592396963,11391.25,0.0,99.73333333333333,0.37859388972002117,0.5166666666666667,0.028867513459481315,3.7575787037037035e-05,9.82199934675705e-07,0.005660943842592594,4.949932141815563e-06
117.0,84.66666666666667,3.055050463303893,11391.25,0.0,100.93333333333334,0.8082903768654793,0.5,0.0,3.420240740740741e-05,5.397423320246658e-07,0.0057016658333333345,1.1852679259675531e-05
118.0,82.0,2.598076211353316,11391.25,0.0,100.2,1.0965856099730682,0.5,0.0,3.631185185185185e-05,1.2630375210492339e-06,0.005751020000000002,4.859198044194026e-06
119.0,81.16666666666667,3.7527767497325675,11391.25,0.0,99.41666666666667,0.7522189397597842,0.5666666666666667,0.11547005383792514,3.5017916666666666e-05,1.0123294418912004e-06,0.005804089074074076,4.836684584777846e-06
120.0,83.33333333333333,2.0816659994661326,11391.25,0.0,100.4,0.781024967590662,0.5,0.0,3.843685185185185e-05,5.194536788642452e-07,0.005848154722222223,1.1615935295007609e-05
121.0,84.0,2.598076211353316,11391.25,0.0,100.06666666666666,0.028867513459479646,0.5,0.0,3.592092592592593e-05,9.342355235027662e-07,0.005895334953703705,4.974203846147516e-06
122.0,86.0,3.4641016151377544,11391.25,0.0,100.98333333333333,0.8098353742170926,0.5,0.0,3.551115740740741e-05,1.0098021932007268e-06,0.005949704537037038,4.7571744496966904e-06
123.0,79.66666666666667,2.0816659994661326,11391.25,0.0,99.56666666666666,0.7505553499465119,0.5,0.0,3.4178055555555555e-05,6.342038972864587e-07,0.005990288333333335,1.1519145727312344e-05
124.0,84.66666666666667,1.4433756729740645,11391.25,0.0,100.0,0.6999999999999957,0.5,0.0,3.7030555555555555e-05,1.7957853392228972e-06,0.006040025185185187,5.567308249809676e-06
125.0,80.83333333333333,2.362907813126304,11391.25,0.0,100.0,1.4000000000000057,0.5333333333333333,0.05773502691896257,3.7721990740740736e-05,2.468473407436297e-06,0.006094849861111112,5.448908053693938e-06
126.0,88.33333333333333,1.1547005383792515,11391.25,0.0,100.5,0.7810249675906702,0.5,0.0,3.610212962962963e-05,1.959490641749246e-06,0.006136764537037038,1.2022715820677153e-05
127.0,82.16666666666667,0.7637626158259734,11391.25,0.0,99.6,0.781024967590662,0.5,0.0,3.547949074074074e-05,1.4968635826733652e-06,0.006183716527777779,5.693337492340424e-06
128.0,82.83333333333333,0.7637626158259734,11391.25,0.0,100.5,0.7810249675906702,0.5,0.0,3.487425925925926e-05,1.810105215151231e-06,0.006237854953703705,5.87674713700462e-06
129.0,81.0,2.0,11391.25,0.0,99.56666666666666,0.8386497083606098,0.5,0.0,3.7708148148148147e-05,2.4461814745812208e-06,0.006281361203703705,1.0723124682565407e-05
130.0,83.33333333333333,0.28867513459481287,11391.25,0.0,99.80000000000001,0.4330127018922275,0.5,0.0,3.515981481481481e-05,7.727914859862013e-07,0.006334566574074075,1.2233022457744524e-05
131.0,86.0,2.6457513110645907,11391.25,0.0,100.96666666666667,0.8386497083606098,0.5,0.0,3.8520092592592594e-05,6.105787032649088e-07,0.006390200925925927,1.2711302629232133e-05
132.0,84.33333333333333,3.511884584284246,11391.25,0.0,100.01666666666667,0.07637626158259299,0.5,0.0,3.505814814814815e-05,1.1991528752885343e-06,0.006430868750000001,1.6660259612818093e-05
133.0,85.0,1.7320508075688772,11391.25,0.0,100.0,0.05000000000001137,0.5,0.0,3.6188935185185184e-05,1.3197270920457068e-06,0.006485919027777778,1.5154336683355421e-05
134.0,80.33333333333333,2.309401076758503,11391.25,0.0,99.63333333333333,0.7234178138070233,0.5,0.0,3.4281944444444444e-05,4.952445928933748e-07,0.006532468518518519,1.2556039532012092e-05
135.0,82.33333333333333,2.0207259421636903,11391.25,0.0,100.2,0.4769696007084703,0.5333333333333333,0.028867513459481315,3.701601851851852e-05,1.7972503987000717e-06,0.006582203935185186,6.231479940736601e-06
136.0,82.33333333333333,1.1547005383792515,11391.25,0.0,100.28333333333333,0.4072263907623551,0.5,0.0,3.7734351851851855e-05,2.4809462385717117e-06,0.006637018287037038,5.814235175645644e-06
137.0,87.0,1.7320508075688772,11391.25,0.0,99.16666666666667,0.7234178138070233,0.5,0.0,3.616055555555555e-05,2.0116122572346754e-06,0.0066789887962962965,1.3131790930807343e-05
138.0,82.16666666666667,1.2583057392117918,11391.25,0.0,100.51666666666667,0.7653975002136747,0.5,0.0,3.5387592592592596e-05,1.4645525149102852e-06,0.006725817962962963,6.248043431915383e-06
139.0,84.16666666666667,1.2583057392117918,11391.25,0.0,99.38333333333333,0.8005206639015262,0.5,0.0,3.495199074074074e-05,1.7763910082372328e-06,0.0067799909722222225,6.685542968232341e-06
140.0,79.0,1.0,11391.25,0.0,101.36666666666667,0.0577350269189675,0.5,0.0,3.6278425925925924e-05,2.3047447090444332e-06,0.0068220822222222225,1.4061242325104627e-05
