0,1
Step #1,12.09273624420166
Step #2,12.09114933013916
Step #3,12.046088218688965
Step #4,12.07229232788086
Step #5,12.065430641174316
Step #6,12.083083152770996
Step #7,12.126068115234375
Step #8,12.092124938964844
Step #9,12.144891738891602
Step #10,12.160558700561523
Step #11,12.16019058227539
Step #12,12.222576141357422
Step #13,12.20439624786377
Step #14,12.260063171386719
Step #15,12.26412296295166
Step #16,12.283611297607422
Step #17,12.4027681350708
Step #18,12.480212211608887
Step #19,12.47811508178711
Step #20,12.549281120300293
Step #21,12.561338424682617
Step #22,12.64559555053711
Step #23,12.664485931396484
Step #24,12.691478729248047
Step #25,12.762643814086914
Step #26,12.863292694091797
Step #27,12.872395515441895
Step #28,12.933385848999023
Step #29,12.955326080322266
Step #30,12.948646545410156
Step #31,12.921542167663574
Step #32,12.933052062988281
Step #33,12.921303749084473
Step #34,12.939598083496094
Step #35,12.946463584899902
Step #36,12.988556861877441
Step #37,12.942399978637695
Step #38,12.945653915405273
Step #39,12.928606986999512
Step #40,12.92032241821289
Step #41,12.897629737854004
Step #42,12.929964065551758
Step #43,12.897004127502441
Step #44,12.844647407531738
Step #45,12.918818473815918
Step #46,12.90158462524414
Step #47,12.893714904785156
Step #48,12.900857925415039
Step #49,12.897727012634277
Step #50,12.895940780639648
Step #51,12.849858283996582
Step #52,12.921829223632812
Step #53,12.905790328979492
Step #54,12.873690605163574
Step #55,12.833498001098633
Step #56,12.886795043945312
Step #57,12.902339935302734
Step #58,12.870055198669434
Step #59,12.872300148010254
Step #60,12.882002830505371
Step #61,12.86606216430664
Step #62,12.853907585144043
Step #63,12.915655136108398
Step #64,12.931879043579102
Step #65,12.872382164001465
Step #66,12.87241268157959
Step #67,12.903031349182129
Step #68,12.98868179321289
Step #69,12.917725563049316
Step #70,12.922994613647461
Step #71,12.90601921081543
Step #72,12.94030475616455
Step #73,12.901473999023438
Step #74,12.907853126525879
Step #75,12.948554992675781
Step #76,12.968010902404785
Step #77,12.926331520080566
Step #78,12.908496856689453
Step #79,12.939807891845703
Step #80,12.980459213256836
Step #81,12.96176815032959
Step #82,12.895153999328613
Step #83,13.002166748046875
Step #84,12.964045524597168
Step #85,12.996360778808594
Step #86,12.981979370117188
Step #87,12.974658966064453
Step #88,12.956613540649414
Step #89,12.984045028686523
Step #90,12.985846519470215
Step #91,13.026896476745605
Step #92,13.078409194946289
Step #93,13.00317096710205
Step #94,13.087726593017578
Step #95,13.04644775390625
Step #96,13.06305980682373
Step #97,13.066787719726562
Step #98,13.146045684814453
Step #99,13.115165710449219
Step #100,13.117671012878418
Step #101,13.183673858642578
Step #102,13.153773307800293
Step #103,13.199613571166992
Step #104,13.187559127807617
Step #105,13.184762954711914
Step #106,13.216848373413086
Step #107,13.229408264160156
Step #108,13.287382125854492
Step #109,13.23797607421875
Step #110,13.204325675964355
Step #111,13.300511360168457
Step #112,13.340826988220215
Step #113,13.41727352142334
Step #114,13.279476165771484
Step #115,13.393016815185547
Step #116,13.319283485412598
Step #117,13.308481216430664
Step #118,13.327743530273438
Step #119,13.299691200256348
Step #120,13.361038208007812
Step #121,13.333277702331543
Step #122,13.31716537475586
Step #123,13.361359596252441
Step #124,13.388860702514648
Step #125,13.427371978759766
Step #126,13.374919891357422
Step #127,13.463915824890137
Step #128,13.460204124450684
Step #129,13.380285263061523
Step #130,13.478838920593262
Step #131,13.354626655578613
Step #132,13.354498863220215
Step #133,13.421537399291992
Step #134,13.409881591796875
Step #135,13.405672073364258
Step #136,13.390270233154297
Step #137,13.441463470458984
Step #138,13.483141899108887
Step #139,13.45424747467041
Step #140,13.482987403869629
Step #141,13.477492332458496
Step #142,13.397587776184082
Step #143,13.472010612487793
Step #144,13.42029094696045
Step #145,13.549251556396484
Step #146,13.508020401000977
Step #147,13.491255760192871
Step #148,13.472783088684082
Step #149,13.538287162780762
Step #150,13.48072624206543
Step #151,13.575936317443848
Step #152,13.43320083618164
Step #153,13.4639253616333
Step #154,13.5443696975708
Step #155,13.61945915222168
Step #156,13.490362167358398
Step #157,13.520037651062012
Step #158,13.575489044189453
Step #159,13.599316596984863
Step #160,13.544093132019043
Step #161,13.520262718200684
Step #162,13.594197273254395
Step #163,13.532557487487793
Step #164,13.566264152526855
Step #165,13.57524585723877
Step #166,13.580639839172363
Step #167,13.588744163513184
Step #168,13.624018669128418
Step #169,13.587024688720703
Step #170,13.626643180847168
Step #171,13.60911750793457
Step #172,13.576549530029297
Step #173,13.605709075927734
Step #174,13.556812286376953
Step #175,13.608267784118652
Step #176,13.634405136108398
Step #177,13.6183443069458
Step #178,13.601149559020996
Step #179,13.624714851379395
Step #180,13.639065742492676
Step #181,13.64486026763916
Step #182,13.60920524597168
Step #183,13.631071090698242
Step #184,13.609556198120117
Step #185,13.58031940460205
Step #186,13.659769058227539
Step #187,13.667069435119629
Step #188,13.598483085632324
Step #189,13.623854637145996
Step #190,13.663955688476562
Step #191,13.637472152709961
Step #192,13.602473258972168
Step #193,13.675752639770508
Step #194,13.620829582214355
Step #195,13.679485321044922
Step #196,13.658750534057617
Step #197,13.638495445251465
Step #198,13.643600463867188
Step #199,13.708625793457031
Step #200,13.735098838806152
Step #201,13.735276222229004
Step #202,13.710494041442871
Step #203,13.700338363647461
Step #204,13.645405769348145
Step #205,13.673218727111816
Step #206,13.714580535888672
Step #207,13.616077423095703
Step #208,13.675762176513672
Step #209,13.685674667358398
Step #210,13.673993110656738
Step #211,13.70250129699707
Step #212,13.771678924560547
Step #213,13.698071479797363
Step #214,13.70935344696045
Step #215,13.708881378173828
Step #216,13.634001731872559
Step #217,13.718193054199219
Step #218,13.762109756469727
Step #219,13.72852611541748
Step #220,13.802071571350098
Step #221,13.63948917388916
Step #222,13.735536575317383
Step #223,13.734018325805664
Step #224,13.716378211975098
Step #225,13.719181060791016
Step #226,13.702667236328125
Step #227,13.689178466796875
Step #228,13.742374420166016
Step #229,13.704028129577637
Step #230,13.767391204833984
Step #231,13.708358764648438
Step #232,13.784642219543457
Step #233,13.785526275634766
Step #234,13.75673770904541
Step #235,13.807140350341797
Step #236,13.67538833618164
Step #237,13.736809730529785
Step #238,13.686400413513184
Step #239,13.746771812438965
Step #240,13.697253227233887
Step #241,13.747139930725098
Step #242,13.774367332458496
Step #243,13.780789375305176
Step #244,13.673125267028809
Step #245,13.782093048095703
Step #246,13.716110229492188
Step #247,13.732645034790039
Step #248,13.69694709777832
Step #249,13.735920906066895
Step #250,13.795687675476074
Step #251,13.840423583984375
Step #252,13.778444290161133
Step #253,13.77605152130127
Step #254,13.802289962768555
Step #255,13.79318904876709
Step #256,13.78622817993164
Step #257,13.766743659973145
Step #258,13.872323036193848
Step #259,13.706600189208984
Step #260,13.785127639770508
Step #261,13.717286109924316
Step #262,13.739484786987305
Step #263,13.727707862854004
Step #264,13.745169639587402
Step #265,13.776110649108887
Step #266,13.767433166503906
Step #267,13.800546646118164
Step #268,13.87540054321289
Step #269,13.780937194824219
Step #270,13.78927993774414
Step #271,13.794673919677734
Step #272,13.714783668518066
Step #273,13.750514030456543
Step #274,13.80188274383545
Step #275,13.785301208496094
Step #276,13.787610054016113
Step #277,13.82229232788086
Step #278,13.849899291992188
Step #279,13.771794319152832
Step #280,13.812621116638184
Step #281,13.788873672485352
Step #282,13.817051887512207
Step #283,13.840628623962402
Step #284,13.803902626037598
Step #285,13.752182006835938
Step #286,13.862754821777344
Step #287,13.748075485229492
Step #288,13.756892204284668
Step #289,13.82304573059082
Step #290,13.725780487060547
Step #291,13.846874237060547
Step #292,13.84974193572998
Step #293,13.822355270385742
Step #294,13.784494400024414
Step #295,13.877479553222656
Step #296,13.843701362609863
Step #297,13.884369850158691
Step #298,13.836724281311035
Step #299,13.788736343383789
