step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
11,7.164564399048686,633.671873,98.0,29493.25,32760.0,200.288,139279.0,3.868861111111111e-05,0.0015475444444444444,0.0003922191666666666,0.015688766666666666,5071.69580078125,28704.0,17164.26953125,515475.12890625,0.5,2392.2890625,42324.796875,100.0,,
12,7.803939264267683,633.167753,100.0,29493.25,32760.0,202.443,120514.0,3.347611111111111e-05,0.0013390444444444445,0.0004256952777777777,0.01702781111111111,5071.69580078125,28704.0,17164.26953125,515475.12890625,0.5,2392.2890625,42324.796875,100.0,,
13,8.442469451576471,632.042332,100.0,29493.25,32760.0,198.743,137183.0,3.810638888888889e-05,0.0015242555555555555,0.0004638016666666666,0.018552066666666665,5071.69580078125,28704.0,17164.26953125,515475.12890625,0.5,2392.3671875,42324.796875,99.9,,
14,9.083522960543633,632.679253,88.0,29493.25,32760.0,201.532,122971.0,3.415861111111111e-05,0.0013663444444444444,0.0004979602777777778,0.01991841111111111,5071.69580078125,28704.0,17164.48828125,515475.12890625,0.5,2392.3671875,42325.796875,100.1,,
15,9.722971897572279,632.483129,88.0,29493.25,32760.0,203.25,120177.0,3.33825e-05,0.0013353,0.0005313427777777778,0.02125371111111111,5071.69580078125,28704.0,17164.48828125,515475.12890625,0.5,2392.40625,42325.796875,98.5,,
16,10.361852763220668,632.031151,98.0,29493.25,32760.0,199.953,139262.0,3.868388888888889e-05,0.0015473555555555556,0.0005700266666666667,0.022801066666666668,5071.69580078125,28704.0,17164.48828125,515475.12890625,0.5,2392.4765625,42325.796875,101.6,,
17,11.00223539955914,632.597372,100.0,29493.25,32760.0,202.128,120732.0,3.353666666666667e-05,0.0013414666666666667,0.0006035633333333334,0.024142533333333334,5071.69580078125,28704.0,17164.734375,515475.12890625,0.5,2392.53125,42325.796875,100.0,,
18,11.641869040206075,632.316136,100.0,29493.25,32760.0,198.974,137359.0,3.815527777777778e-05,0.0015262111111111112,0.0006417186111111111,0.025668744444444447,5071.69580078125,28704.0,17164.734375,515475.12890625,0.5,2392.53125,42325.796875,100.0,,
19,12.282325275242329,632.47844,88.0,29493.25,32760.0,202.0,123268.0,3.424111111111111e-05,0.0013696444444444443,0.0006759597222222223,0.02703838888888889,5071.69580078125,28704.0,17164.734375,515475.12890625,0.5,2392.58984375,42325.796875,100.1,,
20,12.922051196917892,632.586902,88.0,29493.25,32760.0,203.742,120341.0,3.342805555555556e-05,0.0013371222222222222,0.0007093877777777779,0.028375511111111112,5071.69580078125,28704.0,17164.734375,515475.12890625,0.5,2392.58984375,42325.796875,100.1,,
21,13.562484353780746,633.626072,98.0,29493.25,32760.0,200.705,139632.0,3.8786666666666666e-05,0.0015514666666666666,0.0007481744444444446,0.02992697777777778,5071.69580078125,28704.0,17164.734375,515475.12890625,0.5,2392.71484375,42325.796875,100.0,,
22,14.201507732272148,632.628282,100.0,29493.25,32760.0,202.738,120680.0,3.352222222222222e-05,0.0013408888888888889,0.0007816966666666668,0.03126786666666667,5071.69580078125,28704.0,17164.96875,515475.12890625,0.5,2392.71484375,42325.796875,100.0,,
23,14.84147616662085,632.838896,80.0,29493.25,32760.0,199.152,137592.0,3.822e-05,0.0015288,0.0008199166666666668,0.03279666666666667,5071.69580078125,28704.0,17164.96875,515475.12890625,0.5,2392.8125,42325.796875,99.9,,
24,15.481515174731612,632.240665,88.0,29493.25,32760.0,201.979,123173.0,3.421472222222222e-05,0.0013685888888888887,0.000854131388888889,0.03416525555555556,5071.69580078125,28704.0,17164.96875,515475.12890625,0.7,2392.859375,42325.796875,100.1,,
25,16.120737299323082,632.213184,88.0,29493.25,32760.0,203.635,120178.0,3.338277777777778e-05,0.001335311111111111,0.0008875141666666669,0.03550056666666667,5071.69580078125,28704.0,17164.96875,515475.12890625,0.6,2392.859375,42325.796875,98.5,,
26,16.760920571163297,632.825916,98.0,29493.25,32760.0,200.537,139547.0,3.876305555555555e-05,0.001550522222222222,0.0009262772222222224,0.037051088888888896,5071.69580078125,28704.0,17164.96875,515475.12890625,0.5,2392.9609375,42325.796875,101.6,,
27,17.39974097535014,631.849628,100.0,29493.25,32760.0,202.634,120703.0,3.352861111111111e-05,0.0013411444444444444,0.0009598058333333335,0.03839223333333334,5071.69580078125,28704.0,17164.96875,515475.12890625,0.5,2392.9765625,42325.796875,98.5,,
28,18.040180299431086,632.628163,79.0,29493.25,32760.0,199.095,137345.0,3.8151388888888886e-05,0.0015260555555555555,0.0009979572222222224,0.039918288888888896,5071.69580078125,28704.0,17165.21484375,515475.12890625,0.5,2393.03125,42325.796875,101.5,,
29,18.680355491116643,632.133332,88.0,29493.25,32760.0,202.173,123368.0,3.426888888888889e-05,0.0013707555555555555,0.0010322261111111114,0.04128904444444445,5071.69580078125,28704.0,17165.2109375,515475.12890625,0.5,2393.03125,42325.796875,100.1,,
30,19.319713255390525,632.138613,88.0,29493.25,32760.0,203.881,120273.0,3.3409166666666665e-05,0.0013363666666666666,0.001065635277777778,0.042625411111111115,5071.69580078125,28704.0,17165.2109375,515475.12890625,0.5,2393.078125,42325.796875,98.5,,
31,19.95949837937951,632.324617,98.0,29493.25,32760.0,200.691,139706.0,3.880722222222222e-05,0.001552288888888889,0.0011044425000000004,0.04417770000000001,5071.69580078125,28704.0,17165.45703125,515475.12890625,0.5,2393.15625,42325.796875,101.6,,
32,20.598360115662217,631.624673,100.0,29493.25,32760.0,202.681,120694.0,3.352611111111111e-05,0.0013410444444444446,0.0011379686111111114,0.04551874444444445,5071.69580078125,28704.0,17165.45703125,515475.12890625,0.5,2393.171875,42325.796875,100.1,,
33,21.237963315099478,631.808856,100.0,29493.25,32760.0,199.046,137302.0,3.8139444444444445e-05,0.0015255777777777777,0.001176108055555556,0.04704432222222223,5071.69580078125,28704.0,17165.45703125,515475.12890625,0.5,2393.21875,42325.796875,99.9,,
34,21.877896212041378,631.347798,88.0,29493.25,32760.0,201.965,123390.0,3.4275e-05,0.001371,0.001210383055555556,0.04841532222222223,5071.69580078125,28704.0,17161.02734375,515475.12890625,0.5,2393.2421875,42325.796875,100.1,,
35,22.517737794667482,631.94687,88.0,29493.25,32760.0,203.748,120254.0,3.340388888888889e-05,0.0013361555555555557,0.001243786944444445,0.04975147777777779,5071.69580078125,28704.0,17160.78125,515475.12890625,0.5,2393.2421875,42325.796875,100.0,,
36,23.157199202105403,631.518671,97.0,29493.25,32760.0,200.751,140049.0,3.89025e-05,0.0015561000000000001,0.0012826894444444448,0.05130757777777779,5071.69580078125,28704.0,17160.7734375,515475.12890625,0.5,2393.30078125,42325.796875,98.5,,
37,23.796861924231052,631.715694,100.0,29493.25,32760.0,202.694,120799.0,3.3555277777777776e-05,0.001342211111111111,0.0013162447222222226,0.052649788888888896,5071.69580078125,28704.0,17162.49609375,515475.12890625,0.5,2393.35546875,42325.796875,100.8,,
38,24.4325491450727,632.735544,100.0,29493.25,32760.0,204.545,119645.0,3.323472222222222e-05,0.0013293888888888889,0.0013494794444444448,0.05397917777777778,5071.69580078125,28704.0,17162.49609375,515475.12890625,0.5,2393.4140625,42326.796875,100.7,,
39,25.0680766236037,632.421049,88.0,29493.25,32760.0,200.313,137259.0,3.81275e-05,0.0015251,0.0013876069444444447,0.055504277777777784,5071.69580078125,28704.0,17162.49609375,515475.12890625,0.5,2393.4140625,42326.796875,99.1,,
40,25.703681524842978,632.621163,88.0,29493.25,32760.0,202.593,119315.0,3.3143055555555556e-05,0.0013257222222222223,0.0014207500000000004,0.056830000000000006,5071.69580078125,28704.0,17162.49609375,515475.12890625,0.5,2393.4921875,42326.796875,102.3,,
41,26.33867790363729,631.932709,93.0,29493.25,32760.0,199.527,137989.0,3.833027777777778e-05,0.001533211111111111,0.0014590802777777782,0.05836321111111112,5071.69580078125,28704.0,17162.49609375,515475.12890625,0.6,2393.4921875,42326.796875,98.7,,
42,26.97640191949904,631.661713,100.0,29493.25,32760.0,202.587,123520.0,3.431111111111111e-05,0.0013724444444444446,0.0014933913888888894,0.059735655555555565,5071.69580078125,28704.0,17162.49609375,515475.12890625,0.5,2393.5703125,42326.796875,101.6,,
43,27.616193771362305,631.833577,100.0,29493.25,32760.0,203.711,120187.0,3.3385277777777776e-05,0.001335411111111111,0.001526776666666667,0.061071066666666673,5071.69580078125,28704.0,17162.7421875,515475.12890625,0.5,2393.5703125,42326.796875,98.5,,
44,28.255299281328917,631.247786,85.0,29493.25,32760.0,200.757,140119.0,3.8921944444444447e-05,0.0015568777777777779,0.0015656986111111115,0.06262794444444444,5071.69580078125,28704.0,17162.7421875,515475.12890625,0.5,2393.62109375,42326.796875,99.3,,
45,28.891123566776514,632.797576,88.0,29493.25,32760.0,202.486,120184.0,3.338444444444445e-05,0.001335377777777778,0.0015990830555555559,0.06396332222222222,5071.69580078125,28704.0,17162.73828125,515475.12890625,0.5,2393.69921875,42326.796875,100.6,,
46,29.52670854702592,632.410458,90.0,29493.25,32760.0,203.511,119494.0,3.319277777777778e-05,0.0013277111111111113,0.0016322758333333336,0.06529103333333333,5071.69580078125,28704.0,17162.73828125,515475.12890625,0.5,2393.74609375,42326.796875,100.7,,
47,30.161536203697324,631.870018,99.0,29493.25,32760.0,200.973,138678.0,3.852166666666667e-05,0.0015408666666666666,0.0016707975000000003,0.0668319,5071.69580078125,28704.0,17162.73828125,515475.12890625,0.5,2393.76171875,42326.796875,100.8,,
48,30.795499311760068,631.006171,100.0,29493.25,32760.0,203.867,121252.0,3.3681111111111114e-05,0.0013472444444444446,0.0017044786111111113,0.06817914444444445,5071.69580078125,28704.0,17162.73828125,515475.12890625,0.5,2393.79296875,42326.796875,100.2,,
49,31.434803128242493,631.492161,100.0,29493.25,32760.0,199.82,137783.0,3.8273055555555556e-05,0.0015309222222222223,0.0017427516666666668,0.06971006666666667,5071.69580078125,28704.0,17162.73828125,515475.12890625,0.5,2393.79296875,42326.796875,98.5,,
50,32.075339613482356,632.044921,88.0,29493.25,32760.0,202.478,123711.0,3.4364166666666665e-05,0.0013745666666666666,0.0017771158333333334,0.07108463333333333,5071.69580078125,28704.0,17162.984375,515475.12890625,0.5,2393.84765625,42326.796875,100.0,,
51,32.714726969599724,631.548661,88.0,29493.25,32760.0,204.088,120453.0,3.3459166666666666e-05,0.0013383666666666667,0.001810575,0.07242299999999999,5071.69580078125,28704.0,17162.984375,515475.12890625,0.5,2393.9296875,42326.796875,100.1,,
52,33.35364853590727,631.138473,97.0,29493.25,32760.0,201.099,140194.0,3.894277777777778e-05,0.001557711111111111,0.001849517777777778,0.0739807111111111,5071.69580078125,28704.0,17162.984375,515475.12890625,0.5,2393.9609375,42326.796875,100.9,,
53,33.98862800374627,632.033951,100.0,29493.25,32760.0,202.622,120362.0,3.343388888888889e-05,0.0013373555555555557,0.0018829516666666669,0.07531806666666666,5071.69580078125,28704.0,17162.9609375,515475.12890625,0.5,2393.96875,42326.796875,99.2,,
54,34.623628644272685,631.728375,100.0,29493.25,32760.0,203.877,119804.0,3.327888888888889e-05,0.0013311555555555557,0.0019162305555555557,0.07664922222222222,5071.69580078125,28704.0,17162.9140625,515475.12890625,0.5,2394.0234375,42326.796875,100.8,,
55,35.25808176212013,631.534451,86.0,29493.25,32760.0,201.827,139733.0,3.8814722222222224e-05,0.0015525888888888889,0.001955045277777778,0.0782018111111111,5071.69580078125,28704.0,17162.9140625,515475.12890625,0.5,2394.0234375,42326.796875,99.1,,
56,35.89275138452649,630.809027,88.0,29493.25,32760.0,203.915,121251.0,3.368083333333333e-05,0.0013472333333333334,0.0019887261111111113,0.07954904444444444,5071.69580078125,28704.0,17163.16015625,515475.12890625,0.6,2394.0234375,42326.796875,99.4,,
57,36.527265664190054,631.616153,90.0,29493.25,32760.0,205.137,119907.0,3.33075e-05,0.0013323,0.0020220336111111113,0.08088134444444443,5071.69580078125,28704.0,17163.16015625,515475.12890625,0.5,2394.1484375,42326.796875,102.4,,
58,37.16189515590668,631.47819,100.0,29493.25,32760.0,201.021,137860.0,3.8294444444444446e-05,0.0015317777777777777,0.0020603280555555555,0.08241312222222222,5071.69580078125,28704.0,17163.16015625,515475.12890625,0.5,2394.1484375,42326.796875,97.7,,
59,37.79603239893913,631.174615,100.0,29493.25,32760.0,203.486,120402.0,3.3445e-05,0.0013378,0.0020937730555555555,0.08375092222222222,5071.69580078125,28704.0,17163.16015625,515475.12890625,0.5,2394.1484375,42326.796875,100.5,,
60,38.432831794023514,631.412418,100.0,29493.25,32760.0,199.803,137815.0,3.8281944444444446e-05,0.0015312777777777779,0.002132055,0.0852822,5071.69580078125,28704.0,17163.16015625,515475.12890625,0.5,2394.3046875,42326.796875,100.0,,
61,39.07233648188412,631.121763,88.0,29493.25,32760.0,202.482,123797.0,3.4388055555555555e-05,0.001375522222222222,0.0021664430555555555,0.08665772222222222,5071.69580078125,28704.0,17163.16015625,515475.12890625,0.5,2394.3515625,42326.796875,101.7,,
62,39.71085837855935,630.575872,88.0,29493.25,32760.0,203.997,120040.0,3.334444444444445e-05,0.001333777777777778,0.0021997875,0.0879915,5071.69580078125,28704.0,17163.40625,515475.12890625,0.5,2394.3515625,42326.796875,97.9,,
63,40.34556566365063,631.732395,96.0,29493.25,32760.0,199.949,138092.0,3.835888888888889e-05,0.0015343555555555554,0.002238146388888889,0.08952585555555556,5071.69580078125,28704.0,17163.40625,515475.12890625,0.5,2394.43359375,42327.796875,100.8,,
64,40.98031168803573,631.678014,100.0,29493.25,32760.0,201.721,121387.0,3.371861111111111e-05,0.0013487444444444444,0.002271865,0.0908746,5071.69580078125,28704.0,17163.40625,515475.12890625,0.5,2394.43359375,42327.796875,100.8,,
65,41.61403841152787,630.786756,100.0,29493.25,32760.0,204.423,120946.0,3.359611111111111e-05,0.0013438444444444444,0.002305461111111111,0.09221844444444445,5071.69580078125,28704.0,17163.40625,515475.12890625,0.5,2394.5234375,42327.796875,100.5,,
66,42.25118603371084,630.804337,85.0,29493.25,32760.0,201.777,140518.0,3.903277777777778e-05,0.001561311111111111,0.002344493888888889,0.09377975555555557,5071.69580078125,28704.0,17163.40625,515475.12890625,0.5,2394.52734375,42327.796875,99.4,,
67,42.8854608386755,631.346998,88.0,29493.25,32760.0,203.003,120456.0,3.346e-05,0.0013384,0.002377953888888889,0.09511815555555557,5071.69580078125,28704.0,17163.65234375,515475.12890625,0.5,2394.52734375,42327.796875,99.3,,
68,43.51933027617633,630.94227,89.0,29493.25,32760.0,204.017,119772.0,3.327e-05,0.0013308,0.0024112238888888892,0.09644895555555558,5071.69580078125,28704.0,17163.65234375,515475.12890625,0.5,2394.6015625,42327.796875,101.0,,
69,44.154073510318995,631.735206,98.0,29493.25,32760.0,202.03,140322.0,3.897833333333333e-05,0.0015591333333333332,0.0024502022222222227,0.09800808888888891,5071.69580078125,28704.0,17163.65234375,515475.12890625,0.5,2394.671875,42327.796875,100.4,,
70,44.79007296822965,630.45945,100.0,29493.25,32760.0,203.968,121194.0,3.3665e-05,0.0013465999999999999,0.0024838672222222227,0.09935468888888892,5071.69580078125,28704.0,17163.65234375,515475.12890625,0.5,2394.671875,42327.796875,99.5,,
71,45.42468396946788,631.715134,100.0,29493.25,32760.0,205.134,119712.0,3.3253333333333336e-05,0.0013301333333333334,0.002517120555555556,0.10068482222222225,5071.69580078125,28704.0,17163.65234375,515475.12890625,0.5,2394.7578125,42327.796875,99.3,,
72,46.060026155784726,632.319817,87.0,29493.25,32760.0,200.912,137899.0,3.8305277777777776e-05,0.001532211111111111,0.002555425833333334,0.10221703333333336,5071.69580078125,28704.0,17163.65234375,515475.12890625,0.6,2394.765625,42327.796875,102.3,,
73,46.693677827715874,630.703705,88.0,29493.25,32760.0,203.541,120269.0,3.3408055555555554e-05,0.0013363222222222222,0.002588833888888889,0.10355335555555559,5071.69580078125,28704.0,17163.8984375,515475.12890625,0.5,2394.82421875,42327.796875,99.1,,
74,47.3286654073745,630.042131,92.0,29493.25,32760.0,200.168,138164.0,3.837888888888889e-05,0.0015351555555555556,0.0026272127777777782,0.10508851111111114,5071.69580078125,28704.0,17163.8984375,515475.12890625,0.5,2394.82421875,42327.796875,99.6,,
75,47.96334343217313,631.868298,100.0,29493.25,32760.0,202.389,124416.0,3.456e-05,0.0013824,0.002661772777777778,0.10647091111111115,5071.69580078125,28704.0,17163.8984375,515475.12890625,0.5,2394.94140625,42327.796875,100.8,,
76,48.59765431471169,631.211114,100.0,29493.25,32760.0,202.928,119093.0,3.308138888888889e-05,0.0013232555555555555,0.002694854166666667,0.1077941666666667,5071.69580078125,28704.0,17163.8984375,515475.12890625,0.5,2394.953125,42327.796875,99.3,,
77,49.23083467967808,630.249006,80.0,29493.25,32760.0,199.924,138502.0,3.847277777777778e-05,0.0015389111111111112,0.002733326944444445,0.10933307777777782,5071.69580078125,28704.0,17163.89453125,515475.12890625,0.5,2394.953125,42327.796875,100.3,,
78,49.8691193331033,630.253286,88.0,29493.25,32760.0,203.541,123958.0,3.4432777777777776e-05,0.001377311111111111,0.002767759722222223,0.11071038888888893,5071.69580078125,28704.0,17163.89453125,515475.12890625,0.5,2394.953125,42327.796875,98.7,,
79,50.50786371529102,630.750265,88.0,29493.25,32760.0,204.963,120549.0,3.348583333333333e-05,0.0013394333333333333,0.0028012455555555564,0.11204982222222226,5071.69580078125,28704.0,17164.140625,515475.12890625,0.5,2395.05078125,42327.796875,101.0,,
80,51.14181922376156,631.027501,96.0,29493.25,32760.0,200.534,138398.0,3.844388888888889e-05,0.0015377555555555556,0.002839689444444445,0.11358757777777782,5071.69580078125,28704.0,17164.140625,515475.12890625,0.5,2395.08984375,42327.796875,100.9,,
81,51.77578390389681,631.00715,100.0,29493.25,32760.0,202.588,121980.0,3.3883333333333335e-05,0.0013553333333333334,0.0028735727777777784,0.11494291111111116,5071.69580078125,28704.0,17164.140625,515475.12890625,0.5,2395.08984375,42327.796875,99.4,,
82,52.408803133293986,630.122803,100.0,29493.25,32760.0,205.372,121410.0,3.3725e-05,0.001349,0.0029072977777777785,0.11629191111111116,5071.69580078125,28704.0,17164.140625,515475.12890625,0.5,2395.17578125,42327.796875,100.3,,
83,53.04736386425793,630.680105,85.0,29493.25,32760.0,201.424,140279.0,3.896638888888889e-05,0.0015586555555555557,0.0029462641666666675,0.11785056666666671,5071.69580078125,28704.0,17164.140625,515475.12890625,0.5,2395.234375,42327.796875,99.4,,
84,53.680868873372674,630.620584,88.0,29493.25,32760.0,202.194,120486.0,3.346833333333333e-05,0.0013387333333333333,0.0029797325000000007,0.11918930000000004,5071.69580078125,28704.0,17164.38671875,515475.12890625,0.5,2395.234375,42327.796875,101.0,,
85,54.31362061947584,629.794587,88.0,29493.25,32760.0,203.875,120027.0,3.334083333333333e-05,0.0013336333333333332,0.0030130733333333343,0.12052293333333337,5071.69580078125,28704.0,17164.38671875,515475.12890625,0.5,2395.234375,42327.796875,99.5,,
86,54.94694843515754,629.859848,97.0,29493.25,32760.0,201.965,141115.0,3.919861111111111e-05,0.0015679444444444443,0.0030522719444444455,0.12209087777777781,5071.69580078125,28704.0,17164.38671875,515475.12890625,0.5,2395.33203125,42327.796875,99.6,,
87,55.5804052837193,630.536151,100.0,29493.25,32760.0,203.222,120597.0,3.3499166666666666e-05,0.0013399666666666667,0.0030857711111111122,0.12343084444444448,5071.69580078125,28704.0,17164.38671875,515475.12890625,0.5,2395.33203125,42327.796875,99.5,,
88,56.213585866615176,630.232635,100.0,29493.25,32760.0,204.069,120216.0,3.339333333333333e-05,0.0013357333333333331,0.0031191644444444454,0.12476657777777782,5071.69580078125,28704.0,17164.38671875,515475.12890625,0.6,2395.33203125,42327.796875,101.1,,
89,56.84721691906452,630.586832,85.0,29493.25,32760.0,201.666,140629.0,3.906361111111111e-05,0.0015625444444444445,0.0031582280555555566,0.12632912222222226,5071.69580078125,28704.0,17164.38671875,515475.12890625,0.5,2395.45703125,42328.796875,100.2,,
90,57.48436329141259,629.167865,88.0,29493.25,32760.0,203.085,121132.0,3.3647777777777775e-05,0.001345911111111111,0.0031918758333333345,0.12767503333333335,5071.69580078125,28704.0,17164.38671875,515475.12890625,0.5,2395.45703125,42328.796875,101.2,,
91,58.11837559938431,631.073472,90.0,29493.25,32760.0,204.449,119346.0,3.315166666666667e-05,0.0013260666666666668,0.003225027500000001,0.1290011,5071.69580078125,28704.0,17164.38671875,515475.12890625,0.5,2395.51953125,42328.796875,99.4,,
92,58.7514102011919,630.114683,99.0,29493.25,32760.0,201.36,139445.0,3.8734722222222225e-05,0.001549388888888889,0.003263762222222223,0.1305504888888889,5071.69580078125,28704.0,17164.38671875,515475.12890625,0.5,2395.59765625,42328.796875,99.4,,
93,59.38497660309076,629.527542,100.0,29493.25,32760.0,204.138,121358.0,3.371055555555555e-05,0.0013484222222222221,0.003297472777777779,0.13189891111111113,5071.69580078125,28704.0,17164.38671875,515475.12890625,0.5,2395.609375,42328.796875,99.6,,
94,60.01771245710552,629.833168,100.0,29493.25,32760.0,205.278,119804.0,3.327888888888889e-05,0.0013311555555555557,0.003330751666666668,0.13323006666666667,5071.69580078125,28704.0,17164.6328125,515475.12890625,0.6,2395.609375,42328.796875,101.1,,
95,60.65045950189233,629.827317,86.0,29493.25,32760.0,201.415,139193.0,3.866472222222222e-05,0.001546588888888889,0.00336941638888889,0.13477665555555557,5071.69580078125,28704.0,17164.87890625,515475.12890625,0.5,2395.609375,42328.796875,99.4,,
96,61.28358040377498,629.311618,88.0,29493.25,32760.0,203.673,121336.0,3.3704444444444444e-05,0.0013481777777777778,0.0034031208333333346,0.13612483333333333,5071.69580078125,28704.0,17164.87890625,515475.12890625,0.5,2395.73828125,42328.796875,101.2,,
97,61.917126743122935,630.367058,90.0,29493.25,32760.0,204.77,119617.0,3.322694444444445e-05,0.0013290777777777779,0.003436347777777779,0.1374539111111111,5071.69580078125,28704.0,17164.87890625,515475.12890625,0.5,2395.73828125,42328.796875,99.5,,
98,62.54907460324466,629.032541,99.0,29493.25,32760.0,201.589,139518.0,3.8755e-05,0.0015501999999999998,0.003475102777777779,0.1390041111111111,5071.69580078125,28704.0,17164.87890625,515475.12890625,0.5,2395.78515625,42328.796875,99.4,,
99,63.18375747650862,629.870269,100.0,29493.25,32760.0,203.954,121330.0,3.370277777777778e-05,0.0013481111111111111,0.003508805555555557,0.1403522222222222,5071.69580078125,28704.0,17165.125,515475.12890625,0.5,2395.78515625,42328.796875,99.6,,
100,63.81822522543371,631.372667,100.0,29493.25,32760.0,205.142,119795.0,3.327638888888889e-05,0.0013310555555555556,0.003542081944444446,0.14168327777777776,5071.69580078125,28704.0,17162.91015625,515475.12890625,0.5,2395.90234375,42328.796875,100.9,,
101,64.45190558023751,630.608713,87.0,29493.25,32760.0,201.466,138852.0,3.857e-05,0.0015428,0.003580651944444446,0.14322607777777777,5071.69580078125,28704.0,17162.91015625,515475.12890625,0.5,2395.94140625,42328.796875,99.4,,
102,65.08416204340756,629.381748,88.0,29493.25,32760.0,204.062,120949.0,3.3596944444444446e-05,0.0013438777777777778,0.0036142488888888905,0.14456995555555555,5071.69580078125,28704.0,17162.8984375,515475.12890625,0.5,2395.94140625,42328.796875,101.2,,
103,65.71700773946941,629.917079,90.0,29493.25,32760.0,205.405,119704.0,3.325111111111111e-05,0.0013300444444444446,0.0036475000000000014,0.1459,5071.69580078125,28704.0,17163.140625,515475.12890625,0.5,2395.98828125,42328.796875,99.5,,
104,66.35079665482044,630.821387,99.0,29493.25,32760.0,201.326,138895.0,3.8581944444444446e-05,0.001543277777777778,0.0036860819444444457,0.14744327777777777,5071.69580078125,28704.0,17163.140625,515475.12890625,0.6,2396.03515625,42328.796875,101.0,,
105,66.98358935117722,629.833568,100.0,29493.25,32760.0,203.811,120986.0,3.3607222222222224e-05,0.001344288888888889,0.003719689166666668,0.14878756666666665,5071.69580078125,28704.0,17163.140625,515475.12890625,0.5,2396.078125,42328.796875,99.6,,
106,67.61655337177217,630.023751,100.0,29493.25,32760.0,205.25,119674.0,3.3242777777777775e-05,0.0013297111111111111,0.0037529319444444455,0.15011727777777775,5071.69580078125,28704.0,17163.140625,515475.12890625,0.5,2396.078125,42328.796875,99.5,,
107,68.24950801953673,630.00312,86.0,29493.25,32760.0,201.38,138929.0,3.859138888888889e-05,0.0015436555555555557,0.0037915233333333342,0.1516609333333333,5071.69580078125,28704.0,17163.140625,515475.12890625,0.5,2396.078125,42328.796875,99.4,,
108,68.88206496275961,629.051813,88.0,29493.25,32760.0,203.789,121058.0,3.362722222222222e-05,0.0013450888888888889,0.0038251505555555562,0.1530060222222222,5071.69580078125,28704.0,17163.140625,515475.12890625,0.5,2396.2109375,42328.796875,101.3,,
