timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-20T01:32:46,opt_e2e_energy,62774294-15a4-454c-8eda-474599ea1872,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.14101388677955,0.00018514553070338445,6.168618154039615e-07,360.0,116.46479624675366,10.0,0.030009690145030618,0.01617953099916747,0.0008335973348830722,0.047022818479081144,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
