step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
50,12.533593226224184,245.208833,88.0,11391.25,32760.0,173.718,88248.0,2.4513333333333335e-05,0.0009805333333333334,0.0005992805555555555,0.02397122222222222,5071.78173828125,10602.0,17031.83203125,515475.12890625,0.5,2218.62109375,24652.0625,102.0,,
52,13.035055741667747,246.177349,88.0,11391.25,32760.0,173.005,88207.0,2.4501944444444446e-05,0.0009800777777777777,0.0006237825,0.0249513,5071.78173828125,10602.0,17032.0703125,515475.12890625,0.5,2218.6640625,24652.0625,100.0,,
55,13.780023887753487,245.849844,79.0,11391.25,32760.0,176.18,125804.0,3.494555555555556e-05,0.0013978222222222223,0.0006587280555555555,0.026349122222222222,5071.78173828125,10602.0,17032.0703125,515475.12890625,0.5,2218.6953125,24652.0625,99.8,,
58,14.521773701533675,245.231413,90.0,11391.25,32760.0,173.688,137740.0,3.8261111111111114e-05,0.0015304444444444445,0.0006969891666666667,0.027879566666666668,5071.78173828125,10602.0,17032.0703125,515475.12890625,0.5,2218.74609375,24652.0625,99.8,,
61,15.263945929706097,246.439023,81.0,11391.25,32760.0,175.74,119679.0,3.324416666666667e-05,0.0013297666666666668,0.0007302333333333333,0.029209333333333334,5071.78173828125,10602.0,17032.0703125,515475.12890625,0.5,2218.8125,24652.0625,101.1,,
64,16.004713024944067,245.400495,83.0,11391.25,32760.0,172.45,137259.0,3.81275e-05,0.0015251,0.0007683608333333333,0.030734433333333335,5071.78173828125,10602.0,17032.0546875,515475.12890625,0.6,2218.83203125,24652.0625,98.6,,
67,16.74622662179172,245.613489,84.0,11391.25,32760.0,174.596,121842.0,3.3845e-05,0.0013538,0.0008022058333333333,0.032088233333333334,5071.78173828125,10602.0,17032.0546875,515475.12890625,0.5,2218.89453125,24652.0625,101.1,,
70,17.48694451712072,244.984808,81.0,11391.25,32760.0,176.486,125528.0,3.486888888888889e-05,0.0013947555555555557,0.0008370747222222222,0.03348298888888889,5071.78173828125,10602.0,17032.69921875,515475.12890625,0.5,2218.92578125,24652.0625,99.9,,
73,18.228256061673164,245.65959,88.0,11391.25,32760.0,174.142,138744.0,3.854e-05,0.0015416,0.0008756147222222222,0.03502458888888889,5071.78173828125,10602.0,17032.69921875,515475.12890625,0.5,2218.92578125,24652.0625,99.8,,
76,18.96951818652451,245.056509,79.0,11391.25,32760.0,176.217,122258.0,3.396055555555555e-05,0.0013584222222222221,0.0009095752777777777,0.03638301111111111,5071.78173828125,10602.0,17032.69921875,515475.12890625,0.5,2219.015625,24652.0625,101.2,,
79,19.710990292951465,245.773402,88.0,11391.25,32760.0,173.096,135836.0,3.773222222222222e-05,0.0015092888888888888,0.0009473074999999999,0.037892300000000004,5071.78173828125,10602.0,17032.69921875,515475.12890625,0.5,2219.06640625,24652.0625,99.1,,
82,20.456424586474895,245.379175,82.0,11391.25,32760.0,175.302,120754.0,3.3542777777777776e-05,0.001341711111111111,0.0009808502777777777,0.03923401111111111,5071.78173828125,10602.0,17032.69921875,515475.12890625,0.5,2219.11328125,24652.0625,99.9,,
85,21.19781789369881,246.21319,81.0,11391.25,32760.0,171.937,138976.0,3.860444444444444e-05,0.0015441777777777776,0.001019454722222222,0.04077818888888889,5071.78173828125,10602.0,17032.69921875,515475.12890625,0.5,2219.14453125,24652.0625,99.8,,
88,21.93776550516486,245.241192,86.0,11391.25,32760.0,173.794,123424.0,3.428444444444444e-05,0.0013713777777777777,0.0010537391666666665,0.04214956666666667,5071.78173828125,10602.0,17029.25390625,515475.12890625,0.5,2219.14453125,24652.0625,100.0,,
91,22.6811597738415,246.184959,80.0,11391.25,32760.0,175.013,125244.0,3.479e-05,0.0013915999999999998,0.0010885291666666666,0.04354116666666667,5071.78173828125,10602.0,17029.25390625,515475.12890625,0.5,2219.2265625,24652.0625,100.9,,
94,23.42216614447534,245.254653,88.0,11391.25,32760.0,172.845,137726.0,3.825722222222222e-05,0.0015302888888888888,0.0011267863888888888,0.04507145555555556,5071.78173828125,10602.0,17029.25,515475.12890625,0.5,2219.2265625,24653.0625,98.5,,
97,24.162950379773974,245.872923,79.0,11391.25,32760.0,175.176,119648.0,3.3235555555555555e-05,0.0013294222222222222,0.0011600219444444443,0.04640087777777779,5071.78173828125,10602.0,17029.25,515475.12890625,0.5,2219.28515625,24653.0625,101.2,,
100,24.902798417955637,244.619352,86.0,11391.25,32760.0,172.304,136953.0,3.80425e-05,0.0015217,0.0011980644444444443,0.04792257777777779,5071.78173828125,10602.0,17029.25,515475.12890625,0.5,2219.28515625,24653.0625,100.0,,
103,25.6446964237839,245.745691,85.0,11391.25,32760.0,175.411,122313.0,3.3975833333333334e-05,0.0013590333333333333,0.0012320402777777778,0.04928161111111112,5071.78173828125,10602.0,17029.25,515475.12890625,0.5,2219.328125,24653.0625,99.7,,
106,26.384752126410604,244.683484,79.0,11391.25,32760.0,177.12,125603.0,3.4889722222222224e-05,0.0013955888888888888,0.00126693,0.05067720000000001,5071.78173828125,10602.0,17029.24609375,515475.12890625,0.5,2219.328125,24653.0625,101.3,,
109,27.12603548169136,245.547288,89.0,11391.25,32760.0,174.56,139129.0,3.8646944444444447e-05,0.001545877777777778,0.0013055769444444444,0.05222307777777779,5071.78173828125,10602.0,17029.4921875,515475.12890625,0.5,2219.421875,24653.0625,99.9,,
112,27.86570037715137,244.705024,79.0,11391.25,32760.0,176.602,122377.0,3.399361111111111e-05,0.0013597444444444443,0.0013395705555555555,0.053582822222222236,5071.78173828125,10602.0,17029.4921875,515475.12890625,0.5,2219.45703125,24653.0625,98.7,,
115,28.60673318617046,244.851377,84.0,11391.25,32760.0,173.253,136100.0,3.7805555555555554e-05,0.001512222222222222,0.001377376111111111,0.055095044444444456,5071.78173828125,10602.0,17029.4921875,515475.12890625,0.5,2219.48828125,24653.0625,99.9,,
118,29.34726352803409,245.548368,83.0,11391.25,32760.0,175.773,121146.0,3.365166666666667e-05,0.0013460666666666667,0.0014110277777777778,0.05644111111111112,5071.78173828125,10602.0,17029.4921875,515475.12890625,0.5,2219.48828125,24653.0625,101.3,,
121,30.089879533275962,246.319581,83.0,11391.25,32760.0,172.092,139429.0,3.873027777777778e-05,0.0015492111111111112,0.0014497580555555556,0.05799032222222223,5071.78173828125,10602.0,17029.48828125,515475.12890625,0.5,2219.58984375,24653.0625,99.3,,
124,30.833307133987546,245.64703,88.0,11391.25,32760.0,173.317,124067.0,3.4463055555555556e-05,0.0013785222222222223,0.0014842211111111112,0.05936884444444445,5071.78173828125,10602.0,17029.734375,515475.12890625,0.5,2219.58984375,24653.0625,99.9,,
127,31.5755168851465,245.637289,79.0,11391.25,32760.0,175.096,125197.0,3.4776944444444445e-05,0.0013910777777777778,0.0015189980555555555,0.06075992222222223,5071.78173828125,10602.0,17029.734375,515475.12890625,0.5,2219.66796875,24653.0625,99.8,,
130,32.31680955737829,245.299714,90.0,11391.25,32760.0,172.697,137189.0,3.810805555555555e-05,0.0015243222222222222,0.0015571061111111111,0.06228424444444445,5071.78173828125,10602.0,17029.734375,515475.12890625,0.5,2219.66796875,24653.0625,101.2,,
133,33.058345437049866,245.758651,81.0,11391.25,32760.0,175.169,119234.0,3.3120555555555554e-05,0.0013248222222222222,0.0015902266666666667,0.06360906666666667,5071.78173828125,10602.0,17029.734375,515475.12890625,0.5,2219.74609375,24653.0625,99.8,,
136,33.798995830118656,245.62991,83.0,11391.25,32760.0,172.681,137699.0,3.8249722222222225e-05,0.001529988888888889,0.001628476388888889,0.06513905555555556,5071.78173828125,10602.0,17030.44921875,515475.12890625,0.5,2219.77734375,24653.0625,101.3,,
139,34.54211799800396,245.737001,83.0,11391.25,32760.0,174.865,122041.0,3.390027777777778e-05,0.0013560111111111113,0.0016623766666666667,0.06649506666666667,5071.78173828125,10602.0,17030.203125,515475.12890625,0.5,2219.828125,24653.0625,98.2,,
142,35.28245082311332,244.687603,81.0,11391.25,32760.0,176.966,141136.0,3.920444444444444e-05,0.0015681777777777778,0.0017015811111111112,0.06806324444444445,5071.78173828125,10602.0,17030.203125,515475.12890625,0.5,2219.828125,24653.0625,101.3,,
145,36.0240099336952,245.928534,88.0,11391.25,32760.0,174.879,126593.0,3.5164722222222223e-05,0.001406588888888889,0.0017367458333333334,0.06946983333333334,5071.78173828125,10602.0,17030.203125,515475.12890625,0.6,2219.875,24653.0625,99.8,,
148,36.76374183036387,244.633562,79.0,11391.25,32760.0,176.92,122934.0,3.414833333333333e-05,0.0013659333333333333,0.0017708941666666666,0.07083576666666667,5071.78173828125,10602.0,17030.43359375,515475.12890625,0.5,2219.953125,24653.0625,100.0,,
151,37.504838310182095,245.339924,88.0,11391.25,32760.0,173.578,136218.0,3.783833333333333e-05,0.0015135333333333332,0.0018087325,0.0723493,5071.78173828125,10602.0,17030.43359375,515475.12890625,0.5,2219.984375,24653.0625,99.9,,
154,38.24490756355226,245.450827,83.0,11391.25,32760.0,175.836,121099.0,3.363861111111111e-05,0.0013455444444444443,0.001842371111111111,0.07369484444444445,5071.78173828125,10602.0,17030.4296875,515475.12890625,0.5,2220.0234375,24653.0625,99.3,,
157,38.99105826206505,246.783049,81.0,11391.25,32760.0,172.44,139408.0,3.872444444444445e-05,0.001548977777777778,0.0018810955555555555,0.07524382222222223,5071.78173828125,10602.0,17030.4296875,515475.12890625,0.5,2220.0625,24653.0625,99.7,,
160,39.731959249824286,245.888884,86.0,11391.25,32760.0,173.731,123761.0,3.437805555555555e-05,0.001375122222222222,0.0019154736111111112,0.07661894444444445,5071.78173828125,10602.0,17030.67578125,515475.12890625,0.5,2220.0625,24653.0625,100.0,,
163,40.47379785403609,245.64088,80.0,11391.25,32760.0,175.286,125470.0,3.4852777777777775e-05,0.001394111111111111,0.001950326388888889,0.07801305555555556,5071.78173828125,10602.0,17030.67578125,515475.12890625,0.5,2220.14453125,24653.0625,101.1,,
166,41.21435737423599,245.384906,88.0,11391.25,32760.0,173.104,137328.0,3.8146666666666665e-05,0.0015258666666666666,0.0019884730555555555,0.07953892222222222,5071.78173828125,10602.0,17030.67578125,515475.12890625,0.5,2220.171875,24653.0625,99.9,,
169,41.95522705093026,246.001096,80.0,11391.25,32760.0,175.276,119477.0,3.318805555555555e-05,0.0013275222222222222,0.002021661111111111,0.08086644444444445,5071.78173828125,10602.0,17030.67578125,515475.12890625,0.5,2220.171875,24653.0625,99.9,,
172,42.69492009840906,244.937608,86.0,11391.25,32760.0,172.829,138155.0,3.837638888888889e-05,0.0015350555555555556,0.0020600375,0.0824015,5071.78173828125,10602.0,17030.67578125,515475.12890625,0.5,2220.22265625,24654.0625,100.0,,
175,43.436481937766075,245.813973,86.0,11391.25,32760.0,174.969,122467.0,3.401861111111111e-05,0.0013607444444444445,0.002094056111111111,0.08376224444444445,5071.78173828125,10602.0,17030.67578125,515475.12890625,0.5,2220.2734375,24654.0625,101.1,,
178,44.17737412452698,245.236963,78.0,11391.25,32760.0,175.935,125278.0,3.4799444444444447e-05,0.001391977777777778,0.002128855555555556,0.08515422222222223,5071.78173828125,10602.0,17030.67578125,515475.12890625,0.5,2220.3515625,24654.0625,99.8,,
181,44.919404942542315,246.084777,89.0,11391.25,32760.0,173.305,138293.0,3.841472222222222e-05,0.001536588888888889,0.002167270277777778,0.08669081111111111,5071.78173828125,10602.0,17030.671875,515475.12890625,0.5,2220.40234375,24654.0625,99.7,,
184,45.660095965489745,244.699554,79.0,11391.25,32760.0,175.575,121178.0,3.366055555555556e-05,0.0013464222222222223,0.0022009308333333336,0.08803723333333334,5071.78173828125,10602.0,17030.91796875,515475.12890625,0.6,2220.44921875,24654.0625,99.9,,
187,46.402010129764676,245.497827,85.0,11391.25,32760.0,172.464,135588.0,3.7663333333333336e-05,0.0015065333333333334,0.002238594166666667,0.08954376666666668,5071.78173828125,10602.0,17030.91796875,515475.12890625,0.5,2220.49609375,24654.0625,101.1,,
190,47.141157157719135,244.434649,83.0,11391.25,32760.0,175.827,121090.0,3.363611111111111e-05,0.0013454444444444445,0.0022722302777777783,0.09088921111111112,5071.78173828125,10602.0,17030.91796875,515475.12890625,0.5,2220.49609375,24654.0625,98.8,,
193,47.881672877818346,245.477757,82.0,11391.25,32760.0,173.293,140843.0,3.9123055555555556e-05,0.0015649222222222222,0.002311353333333334,0.09245413333333334,5071.78173828125,10602.0,17030.91796875,515475.12890625,0.5,2220.5625,24654.0625,101.3,,
196,48.621506405994296,244.897426,88.0,11391.25,32760.0,175.203,126308.0,3.508555555555555e-05,0.001403422222222222,0.0023464388888888893,0.09385755555555557,5071.78173828125,10602.0,17031.1640625,515475.12890625,0.5,2220.60546875,24654.0625,99.3,,
199,49.36640468239784,245.505717,79.0,11391.25,32760.0,176.353,125180.0,3.4772222222222223e-05,0.001390888888888889,0.0023812111111111115,0.09524844444444446,5071.78173828125,10602.0,17031.1640625,515475.12890625,0.5,2220.60546875,24654.0625,99.9,,
202,50.10838148929179,246.83057,89.0,11391.25,32760.0,174.02,137604.0,3.822333333333333e-05,0.0015289333333333333,0.0024194344444444446,0.09677737777777778,5071.78173828125,10602.0,17031.16015625,515475.12890625,0.5,2220.7109375,24654.0625,99.8,,
205,50.849637761712074,246.22345,81.0,11391.25,32760.0,175.893,120574.0,3.349277777777778e-05,0.0013397111111111111,0.0024529272222222225,0.0981170888888889,5071.78173828125,10602.0,17031.15625,515475.12890625,0.5,2220.734375,24654.0625,99.8,,
208,51.588143737986684,245.632769,81.0,11391.25,32760.0,174.05,141061.0,3.918361111111111e-05,0.0015673444444444444,0.002492110833333334,0.09968443333333334,5071.78173828125,10602.0,17031.15625,515475.12890625,0.5,2220.7734375,24654.0625,100.2,,
211,52.32872034236789,245.720101,86.0,11391.25,32760.0,174.373,123784.0,3.4384444444444445e-05,0.0013753777777777778,0.0025264952777777783,0.10105981111111112,5071.78173828125,10602.0,17031.02734375,515475.12890625,0.6,2220.82421875,24654.0625,99.9,,
214,53.06856876052916,245.242543,79.0,11391.25,32760.0,175.634,125313.0,3.4809166666666665e-05,0.0013923666666666667,0.002561304444444445,0.10245217777777779,5071.78173828125,10602.0,17031.2734375,515475.12890625,0.5,2220.87109375,24654.0625,100.0,,
217,53.808881778270006,245.781582,87.0,11391.25,32760.0,173.154,137049.0,3.8069166666666665e-05,0.0015227666666666666,0.0025993736111111117,0.10397494444444445,5071.78173828125,10602.0,17031.2734375,515475.12890625,0.5,2220.87109375,24654.0625,101.3,,
220,54.54844647273421,244.887817,81.0,11391.25,32760.0,175.322,119887.0,3.330194444444444e-05,0.0013320777777777776,0.002632675555555556,0.10530702222222223,5071.78173828125,10602.0,17031.2734375,515475.12890625,0.5,2220.90234375,24654.0625,98.7,,
223,55.289838118478656,245.990746,85.0,11391.25,32760.0,172.265,138561.0,3.8489166666666664e-05,0.0015395666666666666,0.0026711647222222227,0.1068465888888889,5071.78173828125,10602.0,17031.2734375,515475.12890625,0.5,2220.96484375,24654.0625,101.2,,
226,56.02982885017991,245.012989,86.0,11391.25,32760.0,175.071,123821.0,3.439472222222222e-05,0.001375788888888889,0.002705559444444445,0.1082223777777778,5071.78173828125,10602.0,17031.2734375,515475.12890625,0.5,2220.96484375,24654.0625,100.0,,
229,56.77024416998029,245.419946,79.0,11391.25,32760.0,176.656,126091.0,3.502527777777778e-05,0.0014010111111111112,0.002740584722222223,0.10962338888888891,5071.78173828125,10602.0,17031.2734375,515475.12890625,0.5,2220.96484375,24654.0625,98.6,,
232,57.51017468981445,245.351235,90.0,11391.25,32760.0,174.666,138686.0,3.852388888888889e-05,0.0015409555555555557,0.002779108611111112,0.11116434444444447,5071.78173828125,10602.0,17031.51953125,515475.12890625,0.5,2221.11328125,24654.0625,101.4,,
235,58.24969164095819,245.04313,81.0,11391.25,32760.0,176.803,120387.0,3.3440833333333333e-05,0.0013376333333333333,0.0028125494444444453,0.1125019777777778,5071.78173828125,10602.0,17031.51953125,515475.12890625,0.5,2221.11328125,24654.0625,100.1,,
238,58.98996691033244,245.263103,83.0,11391.25,32760.0,173.07,138410.0,3.8447222222222225e-05,0.001537888888888889,0.002850996666666668,0.1140398666666667,5071.78173828125,10602.0,17031.51953125,515475.12890625,0.5,2221.11328125,24654.0625,98.6,,
241,59.72938614152372,245.423626,85.0,11391.25,32760.0,174.886,122545.0,3.4040277777777775e-05,0.001361611111111111,0.0028850369444444455,0.1154014777777778,5071.78173828125,10602.0,17031.51953125,515475.12890625,0.5,2221.2265625,24654.0625,101.4,,
244,60.468214713037014,244.708264,80.0,11391.25,32760.0,175.678,125357.0,3.482138888888889e-05,0.0013928555555555557,0.0029198583333333345,0.11679433333333336,5071.78173828125,10602.0,17031.515625,515475.12890625,0.5,2221.2734375,24655.0625,100.2,,
247,61.20783692970872,244.919927,87.0,11391.25,32760.0,173.778,137783.0,3.8273055555555556e-05,0.0015309222222222223,0.00295813138888889,0.11832525555555558,5071.78173828125,10602.0,17031.515625,515475.12890625,0.5,2221.2734375,24655.0625,98.7,,
250,61.94773977063596,245.227813,80.0,11391.25,32760.0,175.891,119931.0,3.331416666666667e-05,0.0013325666666666666,0.0029914455555555565,0.11965782222222224,5071.78173828125,10602.0,17031.515625,515475.12890625,0.5,2221.2734375,24655.0625,101.4,,
253,62.687586817890406,245.621199,85.0,11391.25,32760.0,172.904,138718.0,3.853277777777778e-05,0.0015413111111111113,0.0030299783333333345,0.12119913333333335,5071.78173828125,10602.0,17031.7578125,515475.12890625,0.5,2221.359375,24655.0625,98.6,,
256,63.42597020231187,244.552741,87.0,11391.25,32760.0,175.582,123687.0,3.43575e-05,0.0013743,0.0030643358333333343,0.12257343333333334,5071.78173828125,10602.0,17031.7578125,515475.12890625,0.5,2221.359375,24655.0625,101.6,,
259,64.16571719944477,245.326905,79.0,11391.25,32760.0,176.638,126213.0,3.5059166666666665e-05,0.0014023666666666667,0.003099395000000001,0.12397580000000001,5071.78173828125,10602.0,17031.7578125,515475.12890625,0.5,2221.40234375,24655.0625,100.0,,
262,64.90511150099337,245.0976,90.0,11391.25,32760.0,174.605,138183.0,3.8384166666666664e-05,0.0015353666666666666,0.0031377791666666677,0.12551116666666667,5071.78173828125,10602.0,17031.7578125,515475.12890625,0.5,2221.48828125,24655.0625,100.1,,
265,65.64493723027408,245.768822,81.0,11391.25,32760.0,176.696,120884.0,3.357888888888889e-05,0.0013431555555555555,0.0031713580555555567,0.12685432222222223,5071.78173828125,10602.0,17031.7265625,515475.12890625,0.6,2221.48828125,24655.0625,100.0,,
268,66.38343556597829,244.881966,81.0,11391.25,32760.0,173.325,139623.0,3.878416666666667e-05,0.0015513666666666667,0.0032101422222222233,0.1284056888888889,5071.78173828125,10602.0,17031.7265625,515475.12890625,0.5,2221.51953125,24655.0625,100.2,,
271,67.12270462699234,245.163161,86.0,11391.25,32760.0,175.794,124701.0,3.4639166666666665e-05,0.0013855666666666667,0.00324478138888889,0.12979125555555557,5071.78173828125,10602.0,17031.97265625,515475.12890625,0.5,2221.61328125,24655.0625,98.8,,
274,67.86247154511511,245.490327,79.0,11391.25,32760.0,176.742,126053.0,3.501472222222222e-05,0.0014005888888888888,0.003279796111111112,0.13119184444444446,5071.78173828125,10602.0,17031.97265625,515475.12890625,0.5,2221.64453125,24655.0625,101.4,,
277,68.60157533176243,245.494767,86.0,11391.25,32760.0,174.414,138030.0,3.8341666666666666e-05,0.0015336666666666667,0.0033181377777777785,0.1327255111111111,5071.78173828125,10602.0,17031.97265625,515475.12890625,0.5,2221.67578125,24655.0625,100.1,,
280,69.34053700603545,245.515818,81.0,11391.25,32760.0,176.493,121243.0,3.367861111111111e-05,0.0013471444444444443,0.0033518163888888895,0.13407265555555556,5071.78173828125,10602.0,17031.97265625,515475.12890625,0.5,2221.67578125,24655.0625,98.7,,
283,70.08052254840732,244.962638,84.0,11391.25,32760.0,173.3,140439.0,3.9010833333333336e-05,0.0015604333333333336,0.0033908272222222227,0.1356330888888889,5071.78173828125,10602.0,17031.97265625,515475.12890625,0.5,2221.75390625,24655.0625,101.3,,
286,70.82093236595392,245.019529,88.0,11391.25,32760.0,175.478,124966.0,3.471277777777778e-05,0.0013885111111111112,0.0034255400000000004,0.1370216,5071.78173828125,10602.0,17031.97265625,515475.12890625,0.5,2221.80078125,24655.0625,98.6,,
289,71.55977841839194,245.349755,79.0,11391.25,32760.0,176.578,125649.0,3.49025e-05,0.0013961,0.0034604425000000004,0.1384177,5071.78173828125,10602.0,17032.21875,515475.12890625,0.5,2221.80078125,24655.0625,100.1,,
292,72.29927481338382,244.985208,89.0,11391.25,32760.0,173.922,137582.0,3.821722222222222e-05,0.001528688888888889,0.0034986597222222224,0.13994638888888888,5071.78173828125,10602.0,17032.21875,515475.12890625,0.5,2221.86328125,24655.0625,100.1,,
295,73.0388587769121,245.003798,82.0,11391.25,32760.0,176.147,121116.0,3.364333333333333e-05,0.0013457333333333332,0.003532303055555556,0.1412921222222222,5071.78173828125,10602.0,17032.21875,515475.12890625,0.5,2221.90234375,24655.0625,100.1,,
298,73.77812932617962,245.305894,80.0,11391.25,32760.0,172.877,140330.0,3.8980555555555555e-05,0.0015592222222222223,0.0035712836111111116,0.14285134444444442,5071.78173828125,10602.0,17032.20703125,515475.12890625,0.5,2221.96875,24655.0625,101.2,,
301,74.51933082938194,245.397276,87.0,11391.25,32760.0,175.194,124990.0,3.471944444444445e-05,0.0013887777777777778,0.003606003055555556,0.14424012222222218,5071.78173828125,10602.0,17032.20703125,515475.12890625,0.5,2222.015625,24655.0625,100.0,,
304,75.25877341255546,245.274733,79.0,11391.25,32760.0,176.381,125415.0,3.48375e-05,0.0013935,0.0036408405555555558,0.14563362222222218,5071.78173828125,10602.0,17032.203125,515475.12890625,0.5,2222.015625,24655.0625,98.7,,
307,75.99847611039877,245.263593,86.0,11391.25,32760.0,174.199,138055.0,3.834861111111111e-05,0.0015339444444444443,0.003679189166666667,0.1471675666666666,5071.78173828125,10602.0,17032.203125,515475.12890625,0.5,2222.015625,24655.0625,101.4,,
310,76.73813718557358,245.211992,81.0,11391.25,32760.0,176.451,121195.0,3.366527777777778e-05,0.0013466111111111111,0.0037128544444444446,0.14851417777777773,5071.78173828125,10602.0,17032.44921875,515475.12890625,0.5,2222.1171875,24655.0625,100.0,,
313,77.47999103739858,245.375565,84.0,11391.25,32760.0,172.571,139596.0,3.8776666666666664e-05,0.0015510666666666666,0.0037516311111111113,0.15006524444444438,5071.78173828125,10602.0,17032.44921875,515475.12890625,0.5,2222.15234375,24655.0625,99.9,,
316,78.2186299264431,245.211162,88.0,11391.25,32760.0,175.426,124820.0,3.467222222222222e-05,0.001386888888888889,0.0037863033333333336,0.15145213333333327,5071.78173828125,10602.0,17032.44921875,515475.12890625,0.5,2222.15234375,24655.0625,100.1,,
