step,elapsed_sec,step_ms,forward_ms,backward_ms,optimizer_step_ms,checkpoint_ms,loss
1,0.47595070861279964,464.134307,155.599821,206.382636,101.992068,-1e-06,12.09273624420166
2,0.8452144116163254,365.892024,81.579006,187.155494,96.405261,-1e-06,12.091120719909668
3,1.211532711982727,365.668401,81.382853,187.279696,96.29637,-1e-06,12.046127319335938
4,1.5795503742992878,365.05264,81.80514,186.664345,95.80296,-1e-06,12.072251319885254
5,1.9475261643528938,367.305209,81.428903,186.85235,98.147141,-1e-06,12.065450668334961
6,2.31633666716516,365.751941,81.761968,186.916181,96.144367,-1e-06,12.083108901977539
7,2.6818159949034452,364.781566,81.759838,186.846419,95.434734,-1e-06,12.126172065734863
8,3.0502115041017532,364.655093,81.334331,186.822599,95.719769,-1e-06,12.092071533203125
9,3.4153278432786465,364.434498,81.597946,186.510694,95.556216,-1e-06,12.144914627075195
10,3.7862973157316446,368.114433,81.419713,186.675926,98.777382,-1e-06,12.160666465759277
11,4.152026304975152,365.025739,81.427043,186.563204,96.249379,-1e-06,12.160178184509277
12,4.519223963841796,364.435909,81.634607,186.571984,95.468375,-1e-06,12.222530364990234
13,4.884423995390534,364.505601,81.22184,187.167684,95.357464,-1e-06,12.204415321350098
14,5.252382455393672,364.999599,81.435993,186.696146,96.101546,-1e-06,12.260104179382324
15,5.617727179080248,364.660603,81.586286,186.750038,95.589327,-1e-06,12.264140129089355
16,5.988022139295936,363.787918,81.374451,186.421422,95.21395,-1e-06,12.283659934997559
17,6.353077569976449,364.374468,81.533535,186.408963,95.659618,-1e-06,12.40298080444336
18,6.72294002212584,366.794339,81.589645,188.686042,95.741179,-1e-06,12.480371475219727
19,7.088523352518678,364.857266,81.411553,186.682436,95.995983,-1e-06,12.478343963623047
20,7.455738497897983,364.288446,81.620576,186.386141,95.502046,-1e-06,12.549567222595215
21,7.820787858217955,364.375228,81.451074,186.781598,95.383824,-1e-06,12.56162166595459
22,8.188961312174797,364.627903,81.331282,186.747677,95.7886,-1e-06,12.645916938781738
23,8.553641783073545,363.967421,81.552385,186.29444,95.383793,-1e-06,12.664684295654297
24,8.920175770297647,363.766857,81.351801,186.423382,95.220901,-1e-06,12.691895484924316
25,9.284459915012121,363.615465,81.247219,186.365371,95.250571,-1e-06,12.762861251831055
26,9.652140339836478,364.821675,81.426643,186.445213,96.133646,-1e-06,12.863496780395508
27,10.017992043867707,365.0347,81.791569,186.665546,95.83745,-1e-06,12.872546195983887
28,10.387514222413301,364.51886,81.547945,186.168748,96.043635,-1e-06,12.933561325073242
29,10.752212876453996,363.889349,81.536255,186.274699,95.319032,-1e-06,12.955474853515625
30,11.119918251410127,364.850277,81.414134,186.573364,96.100876,-1e-06,12.948734283447266
31,11.485317055135965,364.686983,81.095648,186.32557,96.30755,-1e-06,12.921546936035156
32,11.85214165598154,363.788388,81.79434,185.882863,95.218761,-1e-06,12.93308162689209
33,12.216966351494193,364.140434,81.505164,186.383272,95.498876,-1e-06,12.921334266662598
34,12.58599803969264,363.730347,81.191469,186.101257,95.682239,-1e-06,12.939512252807617
35,12.950621731579304,363.94662,81.358281,186.350261,95.447684,-1e-06,12.946269035339355
36,13.31786466948688,364.165974,81.732528,186.29865,95.369743,-1e-06,12.988452911376953
37,13.68268526531756,364.142544,81.22487,186.293769,95.879542,-1e-06,12.94230842590332
38,14.050373882055283,364.816036,81.312291,186.548204,96.144897,-1e-06,12.945528030395508
39,14.415857767686248,364.793496,81.650997,186.293819,96.073576,-1e-06,12.928452491760254
40,14.785623639822006,363.990482,81.328332,186.257688,95.662278,-1e-06,12.92027759552002
41,15.150269571691751,363.953351,81.502904,186.002395,95.672278,-1e-06,12.897553443908691
42,15.51793348789215,364.448449,81.492504,186.31121,95.891943,-1e-06,12.929769515991211
43,15.8823367562145,363.701806,81.079796,186.31993,95.556026,-1e-06,12.89698314666748
44,16.248868972063065,363.690696,81.425893,185.989425,95.509735,-1e-06,12.844414710998535
45,16.614048652350903,364.487761,81.669867,186.556754,95.489125,-1e-06,12.918761253356934
46,16.985405571758747,364.43653,81.366042,186.240678,96.077946,-1e-06,12.901444435119629
47,17.349677747115493,363.591334,81.552825,186.028465,95.266852,-1e-06,12.893691062927246
48,17.717334492132068,364.602712,81.574276,186.457022,95.779441,-1e-06,12.900702476501465
49,18.082146767526865,364.117524,81.436274,186.565004,95.344392,-1e-06,12.897751808166504
50,18.44968437962234,364.634862,81.425052,186.153178,96.32389,-1e-06,12.896097183227539
51,18.814360363408923,363.902,81.617805,185.984465,95.535426,-1e-06,12.849771499633789
52,19.184280475601554,363.743687,81.473014,186.080537,95.425544,-1e-06,12.921737670898438
53,19.548637533560395,363.686135,81.521114,185.770141,95.634207,-1e-06,12.905882835388184
54,19.916703674942255,364.805766,81.703598,186.094606,95.719109,-1e-06,12.873637199401855
55,20.28159166313708,364.076513,81.417263,186.202348,95.713929,-1e-06,12.833571434020996
56,20.648041976615787,363.483763,81.483645,185.7503,95.488025,-1e-06,12.886916160583496
57,21.012993024662137,364.264576,81.539805,186.248079,95.729569,-1e-06,12.902449607849121
58,21.383610859513283,364.148874,81.447523,186.102786,95.825811,-1e-06,12.869976997375488
59,21.74910704791546,364.774915,81.601906,186.304121,95.975324,-1e-06,12.872321128845215
60,22.11559152416885,363.432432,81.537745,185.732561,95.383204,-1e-06,12.882060050964355
61,22.480554649606347,364.263585,81.250029,186.602666,95.620787,-1e-06,12.866069793701172
62,22.847428059205413,364.082082,81.383262,186.083276,95.868482,-1e-06,12.853899002075195
63,23.212017403915524,363.9018,81.753019,185.890093,95.471855,-1e-06,12.915672302246094
64,23.58243421651423,363.516603,81.433604,185.891252,95.415524,-1e-06,12.932116508483887
65,23.946683621034026,363.574695,81.466904,185.850902,95.493706,-1e-06,12.872483253479004
66,24.317106254398823,367.336659,81.774639,188.63912,96.176227,-1e-06,12.87263298034668
67,24.681956060230732,364.161434,81.241179,185.793281,96.247118,-1e-06,12.902934074401855
68,25.047960406169295,363.140667,81.554474,185.364494,95.454634,-1e-06,12.988714218139648
69,25.412553567439318,363.89684,81.785979,185.887963,95.481125,-1e-06,12.917713165283203
70,25.78183577954769,363.721386,81.28328,185.879663,95.818101,-1e-06,12.923190116882324
71,26.146139616146684,363.627335,81.377562,185.562287,95.926833,-1e-06,12.906062126159668
72,26.512603100389242,363.434622,81.717229,185.72273,95.258562,-1e-06,12.940381050109863
73,26.876818167045712,363.525734,81.122338,186.074216,95.591367,-1e-06,12.901382446289062
74,27.244105296209455,364.247446,81.493635,185.806161,96.196537,-1e-06,12.907905578613281
75,27.60792065411806,363.121316,81.586365,185.403135,95.397694,-1e-06,12.948552131652832
76,27.97400159202516,363.209158,81.349561,185.632879,95.484115,-1e-06,12.968047142028809
77,28.338087083771825,363.41965,81.159618,185.881423,95.608457,-1e-06,12.92633056640625
78,28.704703809693456,363.802948,81.393953,185.628148,96.047354,-1e-06,12.9085693359375
79,29.069273272529244,363.88053,81.690698,185.591297,95.857172,-1e-06,12.939777374267578
80,29.44050827808678,363.398771,81.360462,185.640918,95.632778,-1e-06,12.980671882629395
81,29.804624201729894,363.442112,81.349462,185.520536,95.808451,-1e-06,12.96177864074707
82,30.172337368130684,364.897867,81.669718,186.38196,96.078885,-1e-06,12.895440101623535
83,30.536721896380186,363.690697,81.184829,185.821773,95.959483,-1e-06,13.002211570739746
84,30.90290754288435,363.350001,81.460543,185.546618,95.588547,-1e-06,12.964261054992676
85,31.26718637160957,363.554813,81.776638,185.497736,95.528765,-1e-06,12.99642562866211
86,31.633296439424157,363.224028,81.299401,185.590819,95.602536,-1e-06,12.98213005065918
87,31.997420623898506,363.434542,81.203899,185.74562,95.73729,-1e-06,12.974725723266602
88,32.36322604492307,363.018845,81.407243,185.274461,95.588837,-1e-06,12.95658016204834
89,32.72783340699971,363.902281,81.740629,185.75001,95.618298,-1e-06,12.983784675598145
90,33.09961415268481,363.856989,81.475185,185.797141,95.834202,-1e-06,12.986006736755371
91,33.463940819725394,363.649706,81.455473,185.635719,95.795711,-1e-06,13.026897430419922
92,33.83053893595934,363.790848,81.83295,185.474016,95.744399,-1e-06,13.078573226928711
93,34.1948219910264,363.590714,81.231589,186.049106,95.549476,-1e-06,13.0033540725708
94,34.56206106022,364.129473,81.529935,185.777462,96.085475,-1e-06,13.087823867797852
95,34.926080264151096,363.32051,81.702998,185.328613,95.563107,-1e-06,13.046747207641602
96,35.2920610178262,363.126366,81.371882,185.495445,95.513205,-1e-06,13.063277244567871
97,35.656434105709195,363.678376,81.318862,185.784221,95.837501,-1e-06,13.066865921020508
98,36.024001909419894,364.686803,81.400082,185.567577,96.707706,-1e-06,13.146050453186035
99,36.38912487961352,364.260627,81.974282,185.643729,95.80601,-1e-06,13.11524772644043
100,36.75846605375409,363.33911,81.419933,185.573058,95.606728,-1e-06,13.117804527282715
101,37.12267733924091,363.477972,81.436193,185.450296,95.80724,-1e-06,13.18354606628418
102,37.48947388865054,364.037252,81.771679,185.727431,95.79534,-1e-06,13.153812408447266
103,37.85330587811768,363.150768,81.184529,185.630888,95.603117,-1e-06,13.199976921081543
104,38.219557298347354,363.389381,81.352912,185.613737,95.682539,-1e-06,13.187871932983398
105,38.583553079515696,363.29317,81.491205,185.574207,95.463085,-1e-06,13.1847505569458
106,38.95066616311669,364.260106,81.595085,185.891583,96.006754,-1e-06,13.216838836669922
