timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-20T00:40:48,opt_e2e_energy,426a2878-7a4d-45a2-83f0-775b152da6a5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.5605301260948,0.0001885034720349362,6.271730754395892e-07,360.0,219.93243648109578,10.0,0.030052086084894836,0.01698879886880178,0.0008347754227670117,0.04787566037646363,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
