step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
74,18.457612220197916,246.224479,83.0,11391.25,32760.0,172.375,136995.0,3.8054166666666666e-05,0.0015221666666666667,0.0008888958333333333,0.035555833333333335,5071.78173828125,10602.0,17027.28125,515475.12890625,0.5,2216.44921875,24652.06640625,99.9,,
77,19.200353970751166,247.005903,84.0,11391.25,32760.0,174.421,121562.0,3.376722222222222e-05,0.0013506888888888888,0.0009226630555555556,0.036906522222222224,5071.78173828125,10602.0,17027.74609375,515475.12890625,0.6,2216.47265625,24652.06640625,99.6,,
80,19.941678224131465,244.545581,82.0,11391.25,32760.0,172.495,140475.0,3.902083333333333e-05,0.0015608333333333333,0.0009616838888888889,0.038467355555555555,5071.78173828125,10602.0,17028.41015625,515475.12890625,0.5,2216.52734375,24652.06640625,99.8,,
83,20.682868087664247,245.548068,88.0,11391.25,32760.0,174.553,126222.0,3.506166666666666e-05,0.0014024666666666665,0.0009967455555555556,0.03986982222222222,5071.78173828125,10602.0,17028.41015625,515475.12890625,0.5,2216.5625,24653.06640625,100.5,,
86,21.428818061947823,246.093958,79.0,11391.25,32760.0,175.81,124858.0,3.4682777777777775e-05,0.001387311111111111,0.0010314283333333334,0.04125713333333333,5071.78173828125,10602.0,17028.65234375,515475.12890625,0.5,2216.5625,24653.06640625,99.9,,
89,22.169866420328617,245.69494,90.0,11391.25,32760.0,173.369,137483.0,3.818972222222222e-05,0.001527588888888889,0.0010696180555555556,0.04278472222222222,5071.78173828125,10602.0,17028.65234375,515475.12890625,0.5,2216.65234375,24653.06640625,99.9,,
92,22.91048221476376,245.396335,82.0,11391.25,32760.0,175.823,120322.0,3.342277777777778e-05,0.001336911111111111,0.0011030408333333333,0.04412163333333333,5071.78173828125,10602.0,17028.65234375,515475.12890625,0.5,2216.69921875,24653.06640625,99.9,,
95,23.651255199685693,245.683921,82.0,11391.25,32760.0,172.421,138872.0,3.8575555555555555e-05,0.0015430222222222222,0.0011416163888888888,0.04566465555555555,5071.78173828125,10602.0,17028.16015625,515475.12890625,0.5,2216.734375,24653.06640625,101.2,,
98,24.392381301149726,245.889384,86.0,11391.25,32760.0,174.877,123544.0,3.431777777777778e-05,0.0013727111111111112,0.0011759341666666666,0.04703736666666666,5071.78173828125,10602.0,17028.16015625,515475.12890625,0.5,2216.734375,24653.06640625,98.5,,
101,25.13367974385619,245.6944,80.0,11391.25,32760.0,176.275,126040.0,3.501111111111111e-05,0.0014004444444444444,0.0012109452777777777,0.04843781111111111,5071.78173828125,10602.0,17028.12890625,515475.12890625,0.5,2216.7890625,24653.06640625,101.2,,
104,25.874580152332783,245.856663,88.0,11391.25,32760.0,174.166,138511.0,3.8475277777777776e-05,0.001539011111111111,0.0012494205555555556,0.049976822222222224,5071.78173828125,10602.0,17028.09375,515475.12890625,0.6,2216.828125,24653.06640625,98.5,,
107,26.61556846089661,245.052849,79.0,11391.25,32760.0,176.007,120269.0,3.3408055555555554e-05,0.0013363222222222222,0.0012828286111111111,0.051313144444444445,5071.78173828125,10602.0,17028.33984375,515475.12890625,0.5,2216.859375,24653.06640625,101.2,,
110,27.35677553527057,246.078207,86.0,11391.25,32760.0,172.119,136351.0,3.7875277777777775e-05,0.001515011111111111,0.0013207038888888888,0.052828155555555555,5071.78173828125,10602.0,17028.33984375,515475.12890625,0.5,2216.91015625,24653.06640625,99.8,,
113,28.098426515236497,245.437776,84.0,11391.25,32760.0,174.461,121231.0,3.3675277777777775e-05,0.001347011111111111,0.0013543791666666665,0.05417516666666666,5071.78173828125,10602.0,17028.5859375,515475.12890625,0.5,2216.91015625,24653.06640625,101.2,,
116,28.838606728240848,244.676773,78.0,11391.25,32760.0,172.744,140823.0,3.91175e-05,0.0015647,0.0013934966666666665,0.055739866666666665,5071.78173828125,10602.0,17028.5859375,515475.12890625,0.5,2216.97265625,24653.06640625,98.6,,
119,29.578974237665534,245.07044,88.0,11391.25,32760.0,174.572,126364.0,3.510111111111111e-05,0.0014040444444444445,0.0014285977777777775,0.05714391111111111,5071.78173828125,10602.0,17028.7109375,515475.12890625,0.5,2216.98046875,24653.06640625,99.9,,
122,30.3201263807714,246.2333,79.0,11391.25,32760.0,176.663,122848.0,3.4124444444444444e-05,0.0013649777777777778,0.001462722222222222,0.05850888888888889,5071.78173828125,10602.0,17028.5859375,515475.12890625,0.5,2217.07421875,24653.06640625,100.5,,
125,31.065692888572812,245.668221,86.0,11391.25,32760.0,173.046,136956.0,3.8043333333333336e-05,0.0015217333333333335,0.0015007655555555554,0.06003062222222222,5071.78173828125,10602.0,17028.5859375,515475.12890625,0.5,2217.12109375,24653.06640625,99.9,,
128,31.80630898103118,245.269744,81.0,11391.25,32760.0,175.804,120368.0,3.343555555555555e-05,0.0013374222222222222,0.001534201111111111,0.06136804444444444,5071.78173828125,10602.0,17028.828125,515475.12890625,0.5,2217.15234375,24653.06640625,101.3,,
131,32.547369830310345,246.085477,84.0,11391.25,32760.0,172.693,139703.0,3.8806388888888886e-05,0.0015522555555555553,0.0015730075,0.0629203,5071.78173828125,10602.0,17028.828125,515475.12890625,0.5,2217.203125,24653.06640625,99.9,,
134,33.288093354552984,245.931755,87.0,11391.25,32760.0,174.882,123869.0,3.440805555555556e-05,0.0013763222222222223,0.0016074155555555554,0.06429662222222222,5071.78173828125,10602.0,17028.828125,515475.12890625,0.5,2217.23828125,24653.06640625,99.9,,
137,34.029312988743186,245.761252,78.0,11391.25,32760.0,176.279,126041.0,3.5011388888888886e-05,0.0014004555555555554,0.0016424269444444443,0.06569707777777778,5071.78173828125,10602.0,17031.77734375,515475.12890625,0.6,2217.26171875,24653.06640625,99.8,,
140,34.76971088722348,245.017489,90.0,11391.25,32760.0,174.145,138466.0,3.8462777777777776e-05,0.001538511111111111,0.001680889722222222,0.06723558888888889,5071.78173828125,10602.0,17031.77734375,515475.12890625,0.5,2217.30859375,24653.06640625,99.9,,
143,35.51022805646062,245.421756,81.0,11391.25,32760.0,176.237,119810.0,3.328055555555556e-05,0.0013312222222222224,0.0017141702777777774,0.06856681111111111,5071.78173828125,10602.0,17032.0234375,515475.12890625,0.5,2217.30859375,24653.06640625,99.9,,
146,36.25052160397172,245.776102,83.0,11391.25,32760.0,172.602,137829.0,3.828583333333333e-05,0.0015314333333333332,0.0017524561111111109,0.07009824444444444,5071.78173828125,10602.0,17032.0234375,515475.12890625,0.5,2217.4140625,24653.06640625,100.0,,
149,36.99204130284488,246.24822,85.0,11391.25,32760.0,174.719,122104.0,3.391777777777778e-05,0.0013567111111111112,0.0017863738888888887,0.07145495555555556,5071.78173828125,10602.0,17032.0078125,515475.12890625,0.5,2217.4140625,24653.06640625,99.8,,
152,37.73226333595812,244.801536,81.0,11391.25,32760.0,175.642,124926.0,3.470166666666667e-05,0.0013880666666666666,0.0018210755555555552,0.07284302222222222,5071.78173828125,10602.0,17032.00390625,515475.12890625,0.5,2217.46875,24653.06640625,99.9,,
155,38.47417801246047,245.405406,88.0,11391.25,32760.0,172.953,137831.0,3.828638888888889e-05,0.0015314555555555557,0.0018593619444444442,0.07437447777777778,5071.78173828125,10602.0,17032.0,515475.12890625,0.5,2217.46875,24653.06640625,101.1,,
158,39.21544158644974,245.843293,79.0,11391.25,32760.0,175.154,121135.0,3.364861111111111e-05,0.0013459444444444443,0.0018930105555555554,0.07572042222222222,5071.78173828125,10602.0,17032.24609375,515475.12890625,0.5,2217.5625,24653.06640625,99.8,,
161,39.956098629161716,245.281304,87.0,11391.25,32760.0,172.527,135718.0,3.769944444444444e-05,0.0015079777777777777,0.00193071,0.0772284,5071.78173828125,10602.0,17032.24609375,515475.12890625,0.5,2217.609375,24654.06640625,99.9,,
164,40.696434028446674,244.928348,84.0,11391.25,32760.0,175.595,120969.0,3.36025e-05,0.0013441,0.0019643125,0.0785725,5071.78173828125,10602.0,17032.24609375,515475.12890625,0.5,2217.609375,24654.06640625,100.0,,
167,41.437670139595866,245.65568,79.0,11391.25,32760.0,172.389,139978.0,3.8882777777777775e-05,0.001555311111111111,0.0020031952777777775,0.08012781111111111,5071.78173828125,10602.0,17032.24609375,515475.12890625,0.5,2217.67578125,24654.06640625,100.5,,
170,42.182748628780246,245.887704,87.0,11391.25,32760.0,174.637,125005.0,3.472361111111111e-05,0.0013889444444444444,0.0020379188888888884,0.08151675555555556,5071.78173828125,10602.0,17030.27734375,515475.12890625,0.5,2217.70703125,24654.06640625,98.6,,
173,42.9243882689625,245.707361,79.0,11391.25,32760.0,176.442,125903.0,3.497305555555556e-05,0.0013989222222222223,0.002072891944444444,0.08291567777777778,5071.78173828125,10602.0,17030.03125,515475.12890625,0.5,2217.75390625,24654.06640625,99.8,,
176,43.66396060399711,244.991848,87.0,11391.25,32760.0,173.758,137726.0,3.825722222222222e-05,0.0015302888888888888,0.0021111491666666662,0.08444596666666666,5071.78173828125,10602.0,17030.2734375,515475.12890625,0.5,2217.75390625,24654.06640625,101.4,,
179,44.404332503676414,245.554078,81.0,11391.25,32760.0,176.146,120473.0,3.346472222222222e-05,0.0013385888888888889,0.0021446138888888884,0.08578455555555556,5071.78173828125,10602.0,17030.2734375,515475.12890625,0.5,2217.80859375,24654.06640625,100.0,,
182,45.14613407664001,245.982895,84.0,11391.25,32760.0,172.92,139091.0,3.8636388888888886e-05,0.0015454555555555554,0.002183250277777777,0.08733001111111112,5071.78173828125,10602.0,17030.2734375,515475.12890625,0.5,2217.88671875,24654.06640625,99.7,,
185,45.88633777201176,245.345444,86.0,11391.25,32760.0,175.108,123367.0,3.426861111111111e-05,0.0013707444444444443,0.002217518888888888,0.08870075555555557,5071.78173828125,10602.0,17030.2734375,515475.12890625,0.5,2217.88671875,24654.06640625,100.0,,
188,46.6268066316843,245.307034,79.0,11391.25,32760.0,176.629,126205.0,3.505694444444444e-05,0.0014022777777777777,0.0022525758333333326,0.09010303333333335,5071.78173828125,10602.0,17030.2734375,515475.12890625,0.5,2217.953125,24654.06640625,101.3,,
191,47.36754745617509,245.525058,90.0,11391.25,32760.0,174.681,138950.0,3.859722222222222e-05,0.001543888888888889,0.002291173055555555,0.09164692222222223,5071.78173828125,10602.0,17030.2734375,515475.12890625,0.5,2218.03125,24654.06640625,99.9,,
194,48.10709907114506,245.422066,81.0,11391.25,32760.0,176.475,120174.0,3.3381666666666666e-05,0.0013352666666666666,0.0023245547222222216,0.0929821888888889,5071.78173828125,10602.0,17030.26953125,515475.12890625,0.5,2218.046875,24654.06640625,98.7,,
197,48.846859987825155,245.629709,83.0,11391.25,32760.0,172.831,137930.0,3.831388888888889e-05,0.0015325555555555557,0.0023628686111111107,0.09451474444444445,5071.78173828125,10602.0,17030.515625,515475.12890625,0.5,2218.046875,24654.06640625,101.4,,
200,49.58779935725033,245.855853,84.0,11391.25,32760.0,174.977,122325.0,3.397916666666667e-05,0.0013591666666666667,0.002396847777777777,0.09587391111111111,5071.78173828125,10602.0,17030.515625,515475.12890625,0.5,2218.15234375,24654.06640625,98.5,,
203,50.329280223697424,245.399756,81.0,11391.25,32760.0,175.958,125213.0,3.478138888888889e-05,0.0013912555555555556,0.002431629166666666,0.09726516666666667,5071.78173828125,10602.0,17030.515625,515475.12890625,0.5,2218.15234375,24654.06640625,101.1,,
206,51.069823294878006,245.253453,88.0,11391.25,32760.0,173.578,138316.0,3.842111111111111e-05,0.0015368444444444445,0.002470050277777777,0.09880201111111112,5071.78173828125,10602.0,17030.515625,515475.12890625,0.5,2218.1953125,24654.06640625,99.9,,
209,51.81154136732221,246.25132,79.0,11391.25,32760.0,175.709,121317.0,3.3699166666666664e-05,0.0013479666666666667,0.0025037494444444435,0.10014997777777779,5071.78173828125,10602.0,17030.51171875,515475.12890625,0.5,2218.2578125,24654.06640625,99.8,,
212,52.55211352929473,244.825505,87.0,11391.25,32760.0,172.945,136011.0,3.7780833333333336e-05,0.0015112333333333334,0.0025415302777777767,0.10166121111111112,5071.78173828125,10602.0,17030.7578125,515475.12890625,0.5,2218.3046875,24654.06640625,99.9,,
215,53.29204951785505,244.962448,84.0,11391.25,32760.0,176.298,121803.0,3.383416666666667e-05,0.0013533666666666667,0.002575364444444443,0.10301457777777778,5071.78173828125,10602.0,17030.7578125,515475.12890625,0.5,2218.3046875,24654.06640625,100.0,,
218,54.03164789453149,245.015079,79.0,11391.25,32760.0,173.746,141147.0,3.92075e-05,0.0015683,0.0026145719444444432,0.10458287777777778,5071.78173828125,10602.0,17030.7578125,515475.12890625,0.5,2218.40234375,24654.06640625,100.1,,
221,54.771940572187304,245.258343,88.0,11391.25,32760.0,175.205,126539.0,3.5149722222222224e-05,0.001405988888888889,0.0026497216666666653,0.10598886666666667,5071.78173828125,10602.0,17030.7578125,515475.12890625,0.5,2218.40234375,24654.06640625,99.9,,
224,55.51224788837135,245.06272,79.0,11391.25,32760.0,176.792,123025.0,3.417361111111111e-05,0.0013669444444444445,0.0026838952777777764,0.10735581111111112,5071.78173828125,10602.0,17030.75390625,515475.12890625,0.5,2218.43359375,24654.06640625,100.6,,
227,56.258454548195004,246.359612,86.0,11391.25,32760.0,173.746,137408.0,3.816888888888889e-05,0.0015267555555555556,0.0027220641666666654,0.10888256666666667,5071.78173828125,10602.0,17030.75390625,515475.12890625,0.5,2218.50390625,24654.06640625,99.8,,
230,56.99802263267338,245.65388,81.0,11391.25,32760.0,176.377,121202.0,3.366722222222222e-05,0.0013466888888888887,0.0027557313888888877,0.11022925555555556,5071.78173828125,10602.0,17031.0,515475.12890625,0.5,2218.50390625,24654.06640625,100.0,,
233,57.73782121948898,245.747282,84.0,11391.25,32760.0,172.828,139798.0,3.883277777777778e-05,0.0015533111111111111,0.0027945641666666655,0.11178256666666667,5071.78173828125,10602.0,17031.0,515475.12890625,0.5,2218.56640625,24655.06640625,100.0,,
236,58.47773816064,245.437016,88.0,11391.25,32760.0,174.336,124169.0,3.449138888888889e-05,0.0013796555555555556,0.0028290555555555543,0.11316222222222222,5071.78173828125,10602.0,17031.0,515475.12890625,0.5,2218.62890625,24655.06640625,100.0,,
239,59.21863895654678,245.612679,79.0,11391.25,32760.0,175.378,125243.0,3.478972222222222e-05,0.0013915888888888887,0.0028638452777777763,0.11455381111111111,5071.78173828125,10602.0,17031.0,515475.12890625,0.5,2218.6796875,24655.06640625,99.9,,
242,59.96004434488714,245.626019,90.0,11391.25,32760.0,172.718,136498.0,3.791611111111111e-05,0.0015166444444444445,0.0029017613888888873,0.11607045555555556,5071.78173828125,10602.0,17031.0,515475.12890625,0.5,2218.734375,24655.06640625,99.8,,
245,60.70040831156075,245.850593,81.0,11391.25,32760.0,174.381,119673.0,3.32425e-05,0.0013297,0.0029350038888888872,0.11740015555555557,5071.78173828125,10602.0,17031.0,515475.12890625,0.5,2218.734375,24655.06640625,101.3,,
248,61.44048844464123,245.196422,82.0,11391.25,32760.0,172.697,138845.0,3.856805555555556e-05,0.0015427222222222222,0.0029735719444444427,0.11894287777777779,5071.78173828125,10602.0,17031.0,515475.12890625,0.5,2218.7734375,24655.06640625,100.0,,
251,62.180696273222566,245.138051,85.0,11391.25,32760.0,175.637,123700.0,3.4361111111111114e-05,0.0013744444444444446,0.003007933055555554,0.12031732222222223,5071.78173828125,10602.0,17030.75390625,515475.12890625,0.5,2218.8046875,24655.06640625,100.0,,
254,62.92124163173139,245.67641,80.0,11391.25,32760.0,176.748,126166.0,3.504611111111111e-05,0.0014018444444444445,0.003042979166666665,0.12171916666666667,5071.78173828125,10602.0,17030.4140625,515475.12890625,0.5,2218.8046875,24655.06640625,98.6,,
257,63.66069905646145,245.225453,88.0,11391.25,32760.0,174.866,138764.0,3.854555555555556e-05,0.0015418222222222224,0.003081524722222221,0.1232609888888889,5071.78173828125,10602.0,17030.4140625,515475.12890625,0.5,2218.84765625,24655.06640625,101.4,,
260,64.40274023264647,245.214282,79.0,11391.25,32760.0,176.764,120332.0,3.342555555555556e-05,0.0013370222222222224,0.0031149502777777765,0.12459801111111111,5071.78173828125,10602.0,17030.4140625,515475.12890625,0.5,2218.92578125,24655.06640625,99.7,,
263,65.14296547695994,245.153132,86.0,11391.25,32760.0,173.18,137678.0,3.8243888888888886e-05,0.0015297555555555554,0.0031531941666666655,0.12612776666666667,5071.78173828125,10602.0,17030.4140625,515475.12890625,0.5,2218.92578125,24655.06640625,100.0,,
266,65.88217282667756,245.316344,86.0,11391.25,32760.0,176.1,123283.0,3.424527777777778e-05,0.001369811111111111,0.0031874394444444433,0.1274975777777778,5071.78173828125,10602.0,17030.4140625,515475.12890625,0.6,2218.98046875,24655.06640625,100.1,,
269,66.62143163569272,244.777225,79.0,11391.25,32760.0,177.301,126269.0,3.507472222222222e-05,0.001402988888888889,0.0032225141666666654,0.1289005666666667,5071.78173828125,10602.0,17030.66015625,515475.12890625,0.5,2218.98046875,24655.06640625,100.1,,
272,67.36125535517931,244.626902,90.0,11391.25,32760.0,175.033,139104.0,3.864e-05,0.0015456,0.0032611541666666653,0.1304461666666667,5071.78173828125,10602.0,17030.66015625,515475.12890625,0.5,2219.09375,24655.06640625,100.0,,
275,68.10157083161175,245.266954,80.0,11391.25,32760.0,177.055,120741.0,3.3539166666666666e-05,0.0013415666666666665,0.003294693333333332,0.13178773333333335,5071.78173828125,10602.0,17030.66015625,515475.12890625,0.5,2219.09375,24655.06640625,99.9,,
278,68.84100413508713,245.576798,83.0,11391.25,32760.0,173.549,137996.0,3.833222222222222e-05,0.001533288888888889,0.003333025555555554,0.13332102222222225,5071.78173828125,10602.0,17030.65234375,515475.12890625,0.5,2219.09375,24655.06640625,100.1,,
281,69.58097804524004,245.343124,85.0,11391.25,32760.0,176.273,123388.0,3.427444444444445e-05,0.001370977777777778,0.0033672999999999984,0.13469200000000003,5071.78173828125,10602.0,17030.65234375,515475.12890625,0.5,2219.16015625,24655.06640625,100.0,,
284,70.32112750038505,245.180032,81.0,11391.25,32760.0,177.382,126177.0,3.504916666666667e-05,0.001401966666666667,0.003402349166666665,0.1360939666666667,5071.78173828125,10602.0,17030.65234375,515475.12890625,0.5,2219.24609375,24655.06640625,101.3,,
287,71.06189182400703,245.583619,88.0,11391.25,32760.0,174.997,139301.0,3.8694722222222225e-05,0.001547788888888889,0.0034410438888888874,0.1376417555555556,5071.78173828125,10602.0,17030.8984375,515475.12890625,0.5,2219.24609375,24655.06640625,98.6,,
290,71.80127297714353,245.171111,79.0,11391.25,32760.0,176.88,121075.0,3.363194444444444e-05,0.0013452777777777777,0.003474675833333332,0.13898703333333337,5071.78173828125,10602.0,17029.9140625,515475.12890625,0.5,2219.33984375,24655.06640625,100.1,,
293,72.54094796441495,245.004739,86.0,11391.25,32760.0,173.41,137717.0,3.825472222222222e-05,0.001530188888888889,0.0035129305555555543,0.14051722222222227,5071.78173828125,10602.0,17030.16015625,515475.12890625,0.5,2219.33984375,24655.06640625,101.4,,
296,73.28081136196852,244.734614,85.0,11391.25,32760.0,176.355,123148.0,3.420777777777778e-05,0.001368311111111111,0.003547138333333332,0.14188553333333337,5071.78173828125,10602.0,17030.16015625,515475.12890625,0.5,2219.38671875,24655.06640625,98.7,,
299,74.02078111283481,245.139231,79.0,11391.25,32760.0,177.818,126358.0,3.509944444444445e-05,0.0014039777777777778,0.0035822377777777765,0.14328951111111116,5071.78173828125,10602.0,17030.1484375,515475.12890625,0.5,2219.421875,24655.06640625,100.0,,
302,74.76074493676424,245.168481,90.0,11391.25,32760.0,175.272,139472.0,3.874222222222222e-05,0.0015496888888888887,0.003620979999999999,0.14483920000000006,5071.78173828125,10602.0,17030.1484375,515475.12890625,0.5,2219.421875,24655.06640625,100.0,,
305,75.50040312111378,244.984959,80.0,11391.25,32760.0,176.95,121092.0,3.363666666666667e-05,0.0013454666666666668,0.0036546166666666657,0.1461846666666667,5071.78173828125,10602.0,17030.390625,515475.12890625,0.5,2219.5234375,24655.06640625,100.1,,
308,76.23975986242294,244.843546,83.0,11391.25,32760.0,173.365,137606.0,3.822388888888889e-05,0.0015289555555555556,0.0036928405555555544,0.14771362222222226,5071.78173828125,10602.0,17030.390625,515475.12890625,0.5,2219.5234375,24655.06640625,100.1,,
311,76.98048952780664,245.755492,84.0,11391.25,32760.0,176.241,123211.0,3.4225277777777775e-05,0.001369011111111111,0.0037270658333333324,0.14908263333333338,5071.78173828125,10602.0,17030.63671875,515475.12890625,0.5,2219.5546875,24656.06640625,101.2,,
314,77.71972081623971,245.019659,81.0,11391.25,32760.0,177.849,126315.0,3.50875e-05,0.0014035,0.003762153333333332,0.15048613333333338,5071.78173828125,10602.0,17030.63671875,515475.12890625,0.5,2219.5546875,24656.06640625,100.1,,
